OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
Everych ayr another stereth,Everich air in other stereth°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 817,DIFF,9,9,Everych ayr another stereth,Everich air in other stereth,SuS u SuS uS,SuS u S uS uS,everi@pron_gram_adj air@n1 another@pron stiren@v%pr_3,everi@pron_gram_adj air@n1   stiren@v%pr_3,
"More and more, and speche up bereth","More and more, and speche up bereth",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 818,,9,9,More and more and speche up bereth,More and more and speche up bereth,Sx u Sx u Su S uS,Sx u Sx u Su S uS,more@adv%comp and@conj more@adv%comp and@conj speche@n up@adv beren@v1%pr_3,more@adv%comp and@conj more@adv%comp and@conj speche@n up@adv beren@v1%pr_3,
"Or voys, or noyse, or word, or soun","Or vois, or noise, or word, or soun",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 819,,0,0,Or voys or noyse or word or soun,Or vois or noise or word or soun,       ,       ,or@conj voice@n or@conj noise@n or@conj word@n or@conj soun@n,or@conj voice@n or@conj noise@n or@conj word@n or@conj soun@n,
Ay through multiplicacioun,"Ay through multiplicacioun,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 820,,0,0,Ay through multiplicacioun,Ay through multiplicacioun,  ,  ,ai@adv thurgh@prep multiplicacioun@n,ai@adv thurgh@prep multiplicacioun@n,
Til hyt be atte Hous of Fame --,Til it be atte House of Fame;—,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 821,,0,0,Til hyt be atte Hous of Fame,Til it be atte House of Fame,      ,      ,til@conj hit@pron ben@v%pr_3 atte@prep hous@n of@prep fame@n1#propn --@dash,til@conj hit@pron ben@v%pr_3 atte@prep hous@n of@prep fame@n1#propn --@dash,
Take yt in ernest or in game.,Tak it in ernest or in game.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 822,,9,0,Take yt in ernest or in game,Tak it in ernest or in game,Su S u Su S u Sx,      ,taken@v%imp hit@pron in@prep ernest@n or@conj in@prep game@n,taken@v%imp hit@pron in@prep ernest@n or@conj in@prep game@n,
"Now have I told, yf thou have mynde","¶“Now have I told, if thou have minde",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 823,,10,10,Now have I told yf thou have mynde,Now have I told if thou have minde,u Su S u S u Su Sx,u Su S u S u Su Sx,nou@adv haven@v%pr_1 ich@pron%nom tellen@v%ppl if@conj thou@pron%nom haven@v%pr_2 minde@n1,nou@adv haven@v%pr_1 ich@pron%nom tellen@v%ppl if@conj thou@pron%nom haven@v%pr_2 minde@n1,
"How speche or soun, of pure kynde","How speche or soun, of pure kinde,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 824,,0,0,How speche or soun of pure kynde,How speche or soun of pure kinde,      ,      ,hou@adv&conj speche@n or@conj soun@n of@prep pure@adj kinde@n,hou@adv&conj speche@n or@conj soun@n of@prep pure@adj kinde@n,
Enclyned ys upward to meve --,Enclined is upward to meve;,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 825,,0,0,Enclyned ys upward to meve,Enclined is upward to meve,    ,    ,enclinen@v%ppl ben@v%pr_3 upward@adv to@part meven@v%inf --@dash,enclinen@v%ppl ben@v%pr_3 upward@adv to@part meven@v%inf --@dash,
This mayst thou fele wel I preve --,"This, mayst thou fele, wel I preve.",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 826,,0,0,This mayst thou fele wel I preve,This mayst thou fele wel I preve,      ,      ,this@pron mouen@v3%pr_2 thou@pron%nom felen@v1%inf wel@adv ich@pron%nom preven@v%pr_1 --@dash,this@pron mouen@v3%pr_2 thou@pron%nom felen@v1%inf wel@adv ich@pron%nom preven@v%pr_1 --@dash,
"And that same place, ywys","And that the mansioun,° ywis",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 827,DIFF,0,0,And that same place ywys,And that the mansioun ywis,    ,    ,and@conj that@art&gram_adj same@gram_adj place@n iwis@adv,and@conj that@art&gram_adj  mansioun@n1 iwis@adv,
That every thyng enclyned to ys,That every thing enclined to is,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 828,,10,10,That every thyng enclyned to ys,That every thing enclined to is,u SuS u SuS u S,u SuS u SuS u S,that@conj everi@pron_gram_adj thing@n enclinen@v%ppl to@prep ben@v%pr_3,that@conj everi@pron_gram_adj thing@n enclinen@v%ppl to@prep ben@v%pr_3,
Hath his kyndelyche stede:,Hath his kindeliche stede:°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 829,,0,0,Hath his kyndelyche stede,Hath his kindeliche stede,   ,   ,haven@v%pr_3 his@pron1%gen kindeli@adj stede@n1,haven@v%pr_3 his@pron1%gen kindeli@adj stede@n1,
"That sheweth hyt, withouten drede","That sheweth it, withouten drede",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 830,,0,0,That sheweth hyt withouten drede,That sheweth it withouten drede,    ,    ,that@pron sheuen@v1%pr_3 hit@pron withouten@prep drede@n,that@pron sheuen@v1%pr_3 hit@pron withouten@prep drede@n,
That kyndely the mansioun,That kindely° the mansioun,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 831,,0,0,That kyndely the mansioun,That kindely the mansioun,   ,   ,that@conj kindeli@adv the@def_art mansioun@n1,that@conj kindeli@adv the@def_art mansioun@n1,
"Of every speche, of every soun","Of every speche, of every soun",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 832,,10,10,Of every speche of every soun,Of every speche of every soun,u SuS ux S uSu S,u SuS ux S uSu S,of@prep everi@pron_gram_adj speche@n of@prep everi@pron_gram_adj soun@n,of@prep everi@pron_gram_adj speche@n of@prep everi@pron_gram_adj soun@n,
Be hyt eyther foul or fair,Be it either foul or fair,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 833,,0,0,Be hyt eyther foul or fair,Be it either foul or fair,     ,     ,ben@v%pr_3 hit@pron either@conj foul@adj or@conj fair@adj,ben@v%pr_3 hit@pron either@conj foul@adj or@conj fair@adj,
Hath hys kynde place in ayr.,Hath his kinde place in air.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 834,,0,0,Hath hys kynde place in ayr,Hath his kinde place in air,     ,     ,haven@v%pr_3 his@pron1%gen kinde@adj place@n in@prep air@n1,haven@v%pr_3 his@pron1%gen kinde@adj place@n in@prep air@n1,
And syn that every thyng that is,"And sin that every thing, that is",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 835,,9,9,And syn that every thyng that is,And sin that every thing that is,S u S uSu S u S,S u S uSu S u S,and@conj sin@conj that@part everi@pron_gram_adj thing@n that@pron ben@v%pr_3,and@conj sin@conj that@part everi@pron_gram_adj thing@n that@pron ben@v%pr_3,
"Out of hys kynde place, ywys","Out of his kinde place, ywis",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 836,,0,0,Out of hys kynde place ywys,Out of his kinde place ywis,     ,     ,oute@adv#prep of@prep his@pron1%gen kinde@adj place@n iwis@adv,oute@adv#prep of@prep his@pron1%gen kinde@adj place@n iwis@adv,
Moveth thidder for to goo,Moveth thider for to go,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 837,,0,0,Moveth thidder for to goo,Moveth thider for to go,    ,    ,meven@v%pr_3 thider@adv for@prep#adv to@part gon@v%inf,meven@v%pr_3 thider@adv for@prep#adv to@part gon@v%inf,
Yif hyt aweye be therfroo --,If it aweye be therfro,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 838,,0,0,Yif hyt aweye be therfroo,If it aweye be therfro,    ,    ,if@conj hit@pron awei@adv ben@v%pr_3 ther-from@adv --@dash,if@conj hit@pron awei@adv ben@v%pr_3 ther-from@adv --@dash,
As I have before preved the --,As I before have preved thee,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 839,DIFF,9,10,As I have before preved the,As I before have preved thee,S u Sx uSu Su S,u S uSu Su Su S,as@conj ich@pron%nom haven@v%pr_1 biforen@adv preven@v%ppl the@pron2%obj --@dash,as@conj ich@pron%nom biforen@adv haven@v%pr_1 preven@v%ppl the@pron2%obj,green
"Hyt seweth, every soun, parde","Hit seweth,° every soun, pardee",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 840,,0,9,Hyt seweth every soun parde,Hit seweth every soun pardee,    ,S uS uSu S uS,hit@pron seuen@v1%pr_3 everi@pron_gram_adj soun@n parde@interj,hit@pron seuen@v1%pr_3 everi@pron_gram_adj soun@n parde@interj,
Moveth kyndely to pace,Moveth kindely to pace°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 841,,0,0,Moveth kyndely to pace,Moveth kindely to pace,   ,   ,meven@v%pr_3 kindeli@adv to@part passen@v%inf,meven@v%pr_3 kindeli@adv to@part passen@v%inf,
Al up into his kyndely place.,Al up into his kindely place.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 842,,9,9,Al up into his kyndely place,Al up into his kindely place,S u Su S uSu Sx,S u Su S uSu Sx,al@adv up@adv in-to@prep his@pron1%gen kindeli@adj place@n,al@adv up@adv in-to@prep his@pron1%gen kindeli@adj place@n,
And this place of which I telle,And this place of which I telle,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 843,,0,0,And this place of which I telle,And this place of which I telle,      ,      ,and@conj this@gram_adj place@n of@prep which@pron ich@pron%nom tellen@v%pr_1,and@conj this@gram_adj place@n of@prep which@pron ich@pron%nom tellen@v%pr_1,
Ther as Fame lyst to duelle,Ther as Fame list° to dwelle,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 844,DIFF,0,0,Ther as Fame lyst to duelle,Ther as Fame list to dwelle,     ,     ,ther@adv as@conj fame@n1#propn listen@v1%pr_3 to@part dwellen@v%inf,ther@adv as@conj fame@n1#propn listen@v1%pr_3 to@part dwellen@v%inf,green
Ys set amyddys of these three,Is set amiddes of these three,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 845,,9,9,Ys set amyddys of these three,Is set amiddes of these three,S u SuS u Su S,S u SuS u Su S,ben@v%pr_3 setten@v%ppl amidde@adv of@prep these@gram_adj%pl thre@num_n,ben@v%pr_3 setten@v%ppl amidde@adv of@prep these@gram_adj%pl thre@num_n,
"Heven, erthe, and eke the see","Heven, erthe, and eek the see",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 846,,0,0,Heven erthe and eke the see,Heven erthe and eek the see,     ,     ,heven@n erthe@n1 and@conj ek@adv the@def_art se@n1,heven@n erthe@n1 and@conj ek@adv the@def_art se@n1,
As most conservatyf the soun.,As most conservatif the soun.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 847,,0,0,As most conservatyf the soun,As most conservatif the soun,    ,    ,as@conj most@adv%sup conservatif@adj the@def_art soun@n,as@conj most@adv%sup conservatif@adj the@def_art soun@n,
Than ys this the conclusyoun:,Than is this the conclusioun,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 848,,0,0,Than ys this the conclusyoun,Than is this the conclusioun,    ,    ,thanne@adv ben@v%pr_3 this@pron the@def_art conclusioun@n,thanne@adv ben@v%pr_3 this@pron the@def_art conclusioun@n,
That every speche of every man,That every speche of every man,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 849,,10,10,That every speche of every man,That every speche of every man,u SuS ux S uSu S,u SuS ux S uSu S,that@conj everi@pron_gram_adj speche@n of@prep everi@pron_gram_adj man@n,that@conj everi@pron_gram_adj speche@n of@prep everi@pron_gram_adj man@n,
As y the telle first began,As I thee telle first began,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 850,DIFF,0,0,As y the telle first began,As I thee telle first began,     ,     ,as@conj ich@pron%nom the@pron2%obj tellen@v%inf first@adv biginnen@v%pt_1,as@conj ich@pron%nom the@pron2%obj tellen@v%inf first@adv biginnen@v%pt_1,green
Moveth up on high to pace,Moveth up on high to pace,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 851,,0,0,Moveth up on high to pace,Moveth up on high to pace,     ,     ,meven@v%pr_3 up@adv on@prep heigh@adj#n to@part passen@v%inf,meven@v%pr_3 up@adv on@prep heigh@adj#n to@part passen@v%inf,
Kyndely to Fames place.,Kindely to Fames place.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 852,,0,0,Kyndely to Fames place,Kindely to Fames place,   ,   ,kindeli@adv to@prep fame@n1#propn%gen place@n,kindeli@adv to@prep fame@n1#propn%gen place@n,
Telle me this now feythfully,¶“Telle me this now feithfully,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 853,,0,0,Telle me this now feythfully,Telle me this now feithfully,    ,    ,tellen@v%imp me@pron2%obj this@pron nou@adv feithfulli@adv,tellen@v%imp me@pron2%obj this@pron nou@adv feithfulli@adv,
Have y not preved thus symply,Have I not preved thus simply,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 854,DIFF,9,9,Have y not preved thus symply,Have I not preved thus simply,Su S u Su S uS,Su S u Su S uS,haven@v%pr_1 ich@pron%nom not@adv preven@v%ppl thus@adv simpli@adv,haven@v%pr_1 ich@pron%nom not@adv preven@v%ppl thus@adv simpli@adv,green
Withoute any subtilite,Withouten any subtiltee°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 855,DIFF,0,0,Withoute any subtilite,Withouten any subtiltee,  ,  ,withouten@prep ani@gram_adj sotilte@n,withouten@prep ani@gram_adj sotilte@n,green
"Of speche, or gret prolixite","Of speche, or gret prolixitee°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 856,,0,0,Of speche or gret prolixite,Of speche or gret prolixitee,    ,    ,of@prep speche@n or@conj gret@adj prolixite@n,of@prep speche@n or@conj gret@adj prolixite@n,
Of termes of philosophie,Of termes° of philosophie,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 857,,0,0,Of termes of philosophie,Of termes of philosophie,   ,   ,of@prep terme@n%pl of@prep philosophie@n,of@prep terme@n%pl of@prep philosophie@n,
Of figures of poetrie,Of figures° of poetrie,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 858,,0,0,Of figures of poetrie,Of figures of poetrie,   ,   ,of@prep figure@n%pl of@prep poetrie@n,of@prep figure@n%pl of@prep poetrie@n,
Or colours of rethorike?,Or colours of rethorike?°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 859,,0,0,Or colours of rethorike,Or colours of rethorike,   ,   ,or@conj colour@n%pl of@prep rethorike@n,or@conj colour@n%pl of@prep rethorike@n,
"Pardee, hit oughte the to lyke","Pardee, it oghte thee to like;°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 860,,0,0,Pardee hit oughte the to lyke,Pardee it oghte thee to like,     ,     ,parde@interj hit@pron ouen@v%pt_3 the@pron2%obj to@part liken@v1%inf,parde@interj hit@pron ouen@v%pt_3 the@pron2%obj to@part liken@v1%inf,
For hard langage and hard matere,For hard langage and hard matere,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 861,,0,0,For hard langage and hard matere,For hard langage and hard matere,     ,     ,for@conj hard@adj langage@n and@conj hard@adj matere@n,for@conj hard@adj langage@n and@conj hard@adj matere@n,
Ys encombrous for to here,Is encombrous for to here,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 862,,0,0,Ys encombrous for to here,Is encombrous for to here,    ,    ,ben@v%pr_3 encombrous@adj for@prep#adv to@part heren@v%inf,ben@v%pr_3 encombrous@adj for@prep#adv to@part heren@v%inf,
Attones; wost thou not wel this?,At ones. Wost° thou not wel this?”,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 863,DIFF,0,0,Attones wost thou not wel this,At ones Wost thou not wel this,     ,      ,at_ones@adv witen@v1%pr_2 thou@pron%nom not@adv wel@adv this@pron,at@prep nought@adv witen@v1%pr_2 thou@pron%nom not@adv wel@adv this@pron,green
"And y answered and seyde, """"Yis.","And I answerde, and seide, “Yis.”",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 864,DIFF,9,0,And y answered and seyde Yis,And I answerde and seide Yis,S u SuS u Su S,     ,and@conj ich@pron%nom answeren@v%pt_1 and@conj seien@v1%pt_1 yis@adv,and@conj ich@pron%nom answeren@v%pt_1 and@conj seien@v1%pt_1 yis@adv,green
"A ha,"""" quod he, """"lo, so I can","“A ha!” quod he, “Lo, so I can",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 865,,0,0,A ha quod he lo so I can,A ha quod he Lo so I can,       ,       ,a@interj ha@interj quethen@v%pt_3 he@pron1%nom lo@interj so@adv ich@pron%nom connen@v%pr_1,a@interj ha@interj quethen@v%pt_3 he@pron1%nom lo@interj so@adv ich@pron%nom connen@v%pr_1,
Lewedly to a lewed man,Lewedly to a lewed man°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 866,,0,0,Lewedly to a lewed man,Lewedly to a lewed man,    ,    ,leuedli@adv to@prep a@indef_art leued@adj man@n,leuedli@adv to@prep a@indef_art leued@adj man@n,
"Speke, and shewe hym swyche skiles","Speke, and shewe him swiche skiles,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 867,,0,0,Speke and shewe hym swyche skiles,Speke and shewe him swiche skiles,     ,     ,speken@v%inf and@conj sheuen@v1%inf him@pron%obj swich@gram_adj skil@n%pl,speken@v%inf and@conj sheuen@v1%inf him@pron%obj swich@gram_adj skil@n%pl,
That he may shake hem be the biles,"That he may shake hem by the biles,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 868,,10,10,That he may shake hem be the biles,That he may shake hem by the biles,u S u Su S u S uS,u S u Su S u S uS,that@conj he@pron1%nom mouen@v3%pr_3 shaken@v%inf hem@pron%pl_obj bi@prep the@def_art bile@n1%pl,that@conj he@pron1%nom mouen@v3%pr_3 shaken@v%inf hem@pron%pl_obj bi@prep the@def_art bile@n1%pl,
So palpable they shulden be.,So palpable they shulden be.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 869,,0,0,So palpable they shulden be,So palpable they shulden be,    ,    ,so@adv palpable@adj thei@pron%pl_nom shulen@v1%pt_pl ben@v%inf,so@adv palpable@adj thei@pron%pl_nom shulen@v1%pt_pl ben@v%inf,
"But telle me this, now praye y the","But tel me this, now pray I thee",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 870,DIFF,0,0,But telle me this now praye y the,But tel me this now pray I thee,       ,       ,but@conj tellen@v%imp me@pron2%obj this@pron nou@adv preien@v1%pr_1 ich@pron%nom the@pron2%obj,but@conj tellen@v%imp me@pron2%obj this@pron nou@adv preien@v1%pr_1 ich@pron%nom the@pron2%obj,green
How thinketh the my conclusyon?,How thinkth thee my conclusioun?”,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 871,,0,0,How thinketh the my conclusyon,How thinkth thee my conclusioun,    ,    ,hou@adv&conj thinken@v1%pr_3 the@pron2%obj min@pron%gen conclusioun@n,hou@adv&conj thinken@v1%pr_3 the@pron2%obj min@pron%gen conclusioun@n,
"[Quod he]. """"A good persuasion","Quod he. “A good persuasioun,”",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 872,,9,9,Quod he A good persuasion,Quod he A good persuasioun,S u S u SuSuS,S u S u SuSuS,quethen@v%pt_3 he@pron1%nom a@indef_art god@adj persuasioun@n,quethen@v%pt_3 he@pron1%nom a@indef_art god@adj persuasioun@n,
"Quod I, """"hyt is, and lyk to be","Quod I, “hit is; and lik to be",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 873,,0,0,Quod I hyt is and lyk to be,Quod I hit is and lik to be,       ,       ,quethen@v%pt_1 ich@pron%nom hit@pron ben@v%pr_3 and@conj lik@adj to@part ben@v%inf,quethen@v%pt_1 ich@pron%nom hit@pron ben@v%pr_3 and@conj lik@adj to@part ben@v%inf,
Ryght so as thou hast preved me.,Right so as thou hast preved me.”,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 874,,0,0,Ryght so as thou hast preved me,Right so as thou hast preved me,      ,      ,righte@adv so@adv as@conj thou@pron%nom haven@v%pr_2 preven@v%ppl me@pron2%obj,righte@adv so@adv as@conj thou@pron%nom haven@v%pr_2 preven@v%ppl me@pron2%obj,
"Be God,"""" quod he, """"and as I leve","“By God,” quod he, “and as I leve,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 875,,0,0,Be God quod he and as I leve,By God quod he and as I leve,       ,       ,bi@prep god@n1#propn quethen@v%pt_3 he@pron1%nom and@conj as@conj ich@pron%nom leven@v4%pr_1,bi@prep god@n1#propn quethen@v%pt_3 he@pron1%nom and@conj as@conj ich@pron%nom leven@v4%pr_1,
"Thou shalt have yet, or hit be eve","Thou shalt have yit, or it be eve",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 876,,9,9,Thou shalt have yet or hit be eve,Thou shalt have yit or it be eve,S u Su S u S u Sx,S u Su S u S u Sx,thou@pron%nom shulen@v1%pr_2 haven@v%inf yet@adv er@conj1 hit@pron ben@v%pr_3 even@n,thou@pron%nom shulen@v1%pr_2 haven@v%inf yet@adv er@conj1 hit@pron ben@v%pr_3 even@n,
Of every word of thys sentence,Of every word of this sentence,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 877,,9,9,Of every word of thys sentence,Of every word of this sentence,S uSu S u S uSx,S uSu S u S uSx,of@prep everi@pron_gram_adj word@n of@prep this@gram_adj sentence@n,of@prep everi@pron_gram_adj word@n of@prep this@gram_adj sentence@n,
A preve by experience,"A preve,° by experience;",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 878,,0,0,A preve by experience,A preve by experience,   ,   ,a@indef_art preve@n bi@prep experience@n,a@indef_art preve@n bi@prep experience@n,
And with thyne eres heren wel,And with thin eres heren wel,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 879,,9,0,And with thyne eres heren wel,And with thin eres heren wel,S u Su Su Su S,     ,and@conj with@prep thin@pron%gen ere@n1%pl heren@v%inf wel@adv,and@conj with@prep thin@pron%gen ere@n1%pl heren@v%inf wel@adv,
Top and tayl and everydel,"Top and tail, and everydel,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 880,,0,0,Top and tayl and everydel,Top and tail and everydel,    ,    ,top@n1 and@conj tail@n and@conj everi-del@n,top@n1 and@conj tail@n and@conj everi-del@n,
That every word that spoken ys,That every word that spoken is,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 881,,9,9,That every word that spoken ys,That every word that spoken is,S uSu S u Su S,S uSu S u Su S,that@conj everi@pron_gram_adj word@n that@pron speken@v%ppl ben@v%pr_3,that@conj everi@pron_gram_adj word@n that@pron speken@v%ppl ben@v%pr_3,
"Cometh into Fames Hous, ywys","Comth into Fames Hous, ywis",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 882,,9,0,Cometh into Fames Hous ywys,Comth into Fames Hous ywis,Su Su Su S uS,    ,comen@v%pr_3 in-to@prep fame@n1#propn%gen hous@n iwis@adv,comen@v%pr_3 in-to@prep fame@n1#propn%gen hous@n iwis@adv,
As I have seyd; what wilt thou more?,As I have seid; what wilt thou more?”,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 883,,9,9,As I have seyd what wilt thou more,As I have seid what wilt thou more,S u Su S u S u Sx,S u Su S u S u Sx,as@conj ich@pron%nom haven@v%pr_1 seien@v1%ppl what@gram_adj willen@v%pr_2 thou@pron%nom more@n3,as@conj ich@pron%nom haven@v%pr_1 seien@v1%ppl what@gram_adj willen@v%pr_2 thou@pron%nom more@n3,
And with this word upper to sore,¶And with this word upper to sore,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 884,,0,0,And with this word upper to sore,And with this word upper to sore,      ,      ,and@conj with@prep this@gram_adj word@n upper@adv%comp to@part soren@v1%inf,and@conj with@prep this@gram_adj word@n upper@adv%comp to@part soren@v1%inf,
"He gan, and seyde, """"Be Seynt Jame","He gan, and seide, “Be Seint Jame!",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 885,,0,0,He gan and seyde Be Seynt Jame,He gan and seide Be Seint Jame,      ,      ,he@pron1%nom ginnen@v%pt_3 and@conj seien@v1%pt_3 bi@prep seinte@adj jame@n#propn,he@pron1%nom ginnen@v%pt_3 and@conj seien@v1%pt_3 bi@prep seinte@adj jame@n#propn,
