OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"That al was his that she hath, moche or lyte;","That al was his that she hath, moche and lite",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 107,DIFF,10,10,That al was his that she hath moche or lyte,That al was his that she hath moche and lite,u S u S u S u Su S x,u S u S u S u Sx u Sx,that@conj al@gram_adjas_n ben@v%pt_3 his@pron1%gen that@pron she@pron%nom haven@v%pr_3 muche@adj or@conj lite@adj1,that@conj al@gram_adjas_n ben@v%pt_3 his@pron1%gen that@pron she@pron%nom haven@v%pr_3 muche@adj and@conj lite@adj1,green
Ne to no creature made she chere,Ne to no creature made she chere,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 108,,10,10,Ne to no creature made she chere,Ne to no creature made she chere,u S u SuSu Su S xx,u S u SuSu Su S xx,ne@conj1 to@prep no@gram_adj creature@n maken@v1%pt_3 she@pron%nom chere@n1,ne@conj1 to@prep no@gram_adj creature@n maken@v1%pt_3 she@pron%nom chere@n1,
Ferther then that hit lyked to Arcite.,Ferther than it liked° to Arcite;,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 109,DIFF,9,9,Ferther then that hit lyked to Arcite,Ferther than it liked to Arcite,Su S u S u S uSx,Su S u Su S uSx,ferther@adv%comp than@conj that@part hit@pron liken@v1%pt_3 to@prep arcite@n2#propn,ferther@adv%comp than@conj hit@pron liken@v1%pt_3 to@prep arcite@n2#propn,green
Ther nas no lak with which he myghte her wite;,"Ther was no lak° with which he mighte hir wite,°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 110,DIFF,10,10,Ther nas no lak with which he myghte her wite,Ther was no lak with which he mighte hir wite,u S u S u S u S u Sx,u S u S u S u Sx u Sx,ther@adv ben@v%pt_3_neg no@gram_adj lak@n with@prep which@pron he@pron1%nom mouen@v3%pt_3 hire@pron2%fem_obj witen@v3%inf,ther@adv ben@v%pt_3 no@gram_adj lak@n with@prep which@pron he@pron1%nom mouen@v3%pt_3 hire@pron2%fem_obj witen@v3%inf,green
She was so ferforth yeven hym to plese,She was so ferforth yeven° him to plese,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 111,,9,10,She was so ferforth yeven hym to plese,She was so ferforth yeven him to plese,S u S uS uS  u Sx,u S u Su Su S u Sx,she@pron%nom ben@v%pt_3 so@adv fer-forth@adv yeven@v%ppl him@pron%obj to@part plesen@v%inf,she@pron%nom ben@v%pt_3 so@adv fer-forth@adv yeven@v%ppl him@pron%obj to@part plesen@v%inf,
That al that lyked hym hit dyde her ese.,"That al that liked him, did hir herte ese.",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 112,DIFF,0,10,That al that lyked hym hit dyde her ese,That al that liked him did hir herte ese,        ,u S u Su S u S ux Sx,that@conj al@gram_adjas_n that@pron liken@v1%pt_3 him@pron%obj hit@pron don@v1%pt_3 hire@pron2%fem_obj ese@n,that@conj al@gram_adjas_n that@pron liken@v1%pt_3 him@pron%obj don@v1%pt_3 hire@pron2%fem_obj herte@n ese@n,green
Ther nas to her no maner lettre sent,Ther nas to hir no maner lettre ysent,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 113,,10,10,Ther nas to her no maner lettre sent,Ther nas to hir no maner lettre ysent,u S u S u Su Su S,u S u S u Su Su S,ther@adv ben@v%pt_3_neg to@prep hire@pron2%fem_obj no@gram_adj manere@n#adj lettre@n senden@v2%ppl,ther@adv ben@v%pt_3_neg to@prep hire@pron2%fem_obj no@gram_adj manere@n#adj lettre@n senden@v2%ppl,
"That touched love, from any maner wyght","That touched love, from any maner wight",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 114,,0,10,That touched love from any maner wyght,That touched love from any maner wight,      ,u Su Su S u Su S,that@pron touchen@v%pt_3 love@n1 from@prep ani@gram_adj manere@n#adj wight@n,that@pron touchen@v%pt_3 love@n1 from@prep ani@gram_adj manere@n#adj wight@n,
That she ne shewed hit him er hit was brent;,"That she ne shewed it him, er it was brent;°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 115,,10,10,That she ne shewed hit him er hit was brent,That she ne shewed it him er it was brent,u S u Sx u S u S u S,u S u Sx u S u S u S,that@conj she@pron%nom ne@adv sheuen@v1%pt_3 hit@pron him@pron%obj er@conj1 hit@pron ben@v%pt_3 brennen@v%ppl,that@conj she@pron%nom ne@adv sheuen@v1%pt_3 hit@pron him@pron%obj er@conj1 hit@pron ben@v%pt_3 brennen@v%ppl,
So pleyn she was and dide her fulle myght,"So plein° she was, and did hir fulle might",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 116,,0,10,So pleyn she was and dide her fulle myght,So plein she was and did hir fulle might,        ,u S u S u S u Su S,so@adv plaine@adj she@pron%nom ben@v%pt_3 and@conj don@v1%pt_3 hire@pron1%fem_gen ful@adj might@n,so@adv plaine@adj she@pron%nom ben@v%pt_3 and@conj don@v1%pt_3 hire@pron1%fem_gen ful@adj might@n,
That she nyl hiden nothing from her knyght,That she nil hiden° nothing from hir knight,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 117,,0,10,That she nyl hiden nothing from her knyght,That she nil hiden nothing from hir knight,       ,u S u Su Su S u S,that@conj she@pron%nom willen@v%pr_3_neg hiden@v%inf no-thing@pron from@prep hire@pron1%fem_gen knight@n,that@conj she@pron%nom willen@v%pr_3_neg hiden@v%inf no-thing@pron from@prep hire@pron1%fem_gen knight@n,
Lest he of any untrouthe her upbreyde.,Lest he of any untrouthe° hir upbreide;°,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 118,,10,10,Lest he of any untrouthe her upbreyde,Lest he of any untrouthe hir upbreide,u S u S uSu S uSx,u S u S uSu S uSx,leste@conj he@pron1%nom of@prep ani@gram_adj untreuth@n hire@pron2%fem_obj upbreiden@v%pr_3,leste@conj he@pron1%nom of@prep ani@gram_adj untreuth@n hire@pron2%fem_obj upbreiden@v%pr_3,
Withoute bode his heste she obeyde.,Withouten bode° his heste° she obeide.,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 119,DIFF,10,10,Withoute bode his heste she obeyde,Withouten bode his heste she obeide,uSu Su S ux S uSx,uSu Su S ux S uSx,withouten@prep bod@n1 his@pron1%gen heste@n1 she@pron%nom obeien@v%pt_3,withouten@prep bod@n1 his@pron1%gen heste@n1 she@pron%nom obeien@v%pt_3,green
And eke he made him jelous over here,"And eek he made him jelous over here,°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 120,,10,10,And eke he made him jelous over here,And eek he made him jelous over here,u Su S ux S uS uS xx,u S u Su S uS uS xx,and@conj ek@adv he@pron1%nom maken@v1%pt_3 him@pron%obj jelous@adj over@prep hire@pron2%fem_obj,and@conj ek@adv he@pron1%nom maken@v1%pt_3 him@pron%obj jelous@adj over@prep hire@pron2%fem_obj,
That what that any man had to her seyd,"That, what that any man had to hir seid",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 121,,9,9,That what that any man had to her seyd,That what that any man had to hir seid,S u S u S u S u S,S u S u S u S u S,that@conj what@pron that@pron ani@gram_adj man@n haven@v%pt_3 to@prep hire@pron2%fem_obj seien@v1%ppl,that@conj what@pron that@pron ani@gram_adj man@n haven@v%pt_3 to@prep hire@pron2%fem_obj seien@v1%ppl,
Anoon he wolde preyen her to swere,Anoon he wolde preyen hir to swere,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 122,,10,10,Anoon he wolde preyen her to swere,Anoon he wolde preyen hir to swere,uS u Su Su S u Sx,uS u Su Su S u Sx,an-on@adv he@pron1%nom willen@v%pt_3 preien@v1%inf hire@pron2%fem_obj to@part sweren@v%inf,an-on@adv he@pron1%nom willen@v%pt_3 preien@v1%inf hire@pron2%fem_obj to@part sweren@v%inf,
What was that word or make him evel apaid.,"What was that word, or make him evel apaid;°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 123,,0,0,What was that word or make him evel apaid,What was that word or make him evel apaid,        ,        ,what@pron ben@v%pt_3 that@art&gram_adj word@n or@conj maken@v1%inf him@pron%obj ivele@adv apaien@v%ppl_abs,what@pron ben@v%pt_3 that@art&gram_adj word@n or@conj maken@v1%inf him@pron%obj ivele@adv apaien@v%ppl_abs,
Then wende she out of her wyt have breyd;,Than wende° she out of hir wit have braid;°,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 124,,10,10,Then wende she out of her wyt have breyd,Than wende she out of hir wit have braid,u Su S u S u  Su S,u Su x S u S u Su S,thanne@adv wenen@v2%pt_3 she@pron%nom oute@adv#prep of@prep hire@pron1%fem_gen wit@n haven@v%inf breiden@v1%ppl,thanne@adv wenen@v2%pt_3 she@pron%nom oute@adv#prep of@prep hire@pron1%fem_gen wit@n haven@v%inf breiden@v1%ppl,
But al this nas but sleght and flaterie;,But al this nas but sleight° and flaterie,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 125,,10,10,But al this nas but sleght and flaterie,But al this nas but sleight and flaterie,u S u S u S u SuS,u S u S u S u SuS,but@conj al@gram_adj this@pron ben@v%pt_3_neg but@conj sleight@n and@conj flaterie@n,but@conj al@gram_adj this@pron ben@v%pt_3_neg but@conj sleight@n and@conj flaterie@n,
Withoute love he feyned jelousye.,Withouten love he feined jelosie.,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 126,DIFF,10,10,Withoute love he feyned jelousye,Withouten love he feined jelosie,uSu Su S uS uSx,uSu Su S ux SuS,withouten@prep love@n1 he@pron1%nom feinen@v%pt_3 jelousie@n,withouten@prep love@n1 he@pron1%nom feinen@v%pt_3 jelousie@n,green
And al this tok she so debonerly,"And al this took she so debonerely,°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 127,,9,10,And al this tok she so debonerly,And al this took she so debonerely,S u S u S u SuS,u S u S u S uSuS,and@conj al@gram_adj this@pron taken@v%pt_3 she@pron%nom so@adv debonaireli@adv,and@conj al@gram_adj this@pron taken@v%pt_3 she@pron%nom so@adv debonaireli@adv,
That al his wil her thoghte hit skilful thing,"That al his wille, hir thoghte it skilful° thing",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 128,,10,10,That al his wil her thoghte hit skilful thing,That al his wille hir thoghte it skilful thing,u S u S u Sx u Su S,u S u Sx u Sx u Su S,that@conj al@gram_adj his@pron1%gen wille@n hire@pron2%fem_obj thinken@v1%pt_3 hit@pron skilful@adj thing@n,that@conj al@gram_adj his@pron1%gen wille@n hire@pron2%fem_obj thinken@v1%pt_3 hit@pron skilful@adj thing@n,
And ever the lenger she loved him tendirly,And ever the lenger she loved him tenderly,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 129,,10,10,And ever the lenger she loved him tendirly,And ever the lenger she loved him tenderly,u Su S uS x ux S uS,u Su S uS x ux S uS,and@conj ever@adv the@adv lengere@adv%comp she@pron%nom loven@v1%pt_3 him@pron%obj tenderli@adv,and@conj ever@adv the@adv lengere@adv%comp she@pron%nom loven@v1%pt_3 him@pron%obj tenderli@adv,
And dide him honour as he were a kyng.,And did him honour as he were a king.,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 130,,10,10,And dide him honour as he were a kyng,And did him honour as he were a king,u Su S uS u S ux S ,u S u Su S u Sx u S,and@conj don@v1%pt_3 him@pron%obj honour@n as@conj he@pron1%nom ben@v%pt_3 a@indef_art king@n,and@conj don@v1%pt_3 him@pron%obj honour@n as@conj he@pron1%nom ben@v%pt_3 a@indef_art king@n,
Her herte was to him wedded with a ring;,Hir herte was wedded to him with a ring;,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 131,DIFF,10,10,Her herte was to him wedded with a ring,Hir herte was wedded to him with a ring,u Su S u S ux S u S,u Su S uS x u S u S,hire@pron1%fem_gen herte@n ben@v%pt_3 to@prep him@pron%obj wedden@v%ppl with@prep a@indef_art ring@n,hire@pron1%fem_gen herte@n ben@v%pt_3 wedden@v%ppl to@prep him@pron%obj with@prep a@indef_art ring@n,green
So ferforth upon trouthe is her entente,So ferforth upon trouthe is hir entente,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 132,,10,10,So ferforth upon trouthe is her entente,So ferforth upon trouthe is hir entente,u Su Su Sx u S uSx,u Su Su Sx u S uSx,so@adv fer-forth@adv upon@prep treuth@n ben@v%pr_3 hire@pron1%fem_gen entente@n,so@adv fer-forth@adv upon@prep treuth@n ben@v%pr_3 hire@pron1%fem_gen entente@n,
That wher he gooth her herte with him wente.,"That wher he goth, hir herte with him wente.",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 133,,10,10,That wher he gooth her herte with him wente,That wher he goth hir herte with him wente,u S u S u Su S u Sx,u S u S u Su S u Sx,that@conj wher@adv&conj he@pron1%nom gon@v%pr_3 hire@pron1%fem_gen herte@n with@prep him@pron%obj wenden@v%pt_3,that@conj wher@adv&conj he@pron1%nom gon@v%pr_3 hire@pron1%fem_gen herte@n with@prep him@pron%obj wenden@v%pt_3,
"When she shal ete, on him is so her thoght","Whan she shal° ete, on him is so hir thoght",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 134,,10,10,When she shal ete on him is so her thoght,Whan she shal ete on him is so hir thoght,u S u Su S u S x u S,u S u Su S u S x u S,whan@adv&conj she@pron%nom shulen@v1%pr_3 eten@v%inf on@prep him@pron%obj ben@v%pr_3 so@adv hire@pron1%fem_gen thought@n,whan@adv&conj she@pron%nom shulen@v1%pr_3 eten@v%inf on@prep him@pron%obj ben@v%pr_3 so@adv hire@pron1%fem_gen thought@n,
That wel unnethe of mete tok she kep;,That wel unnethe° of mete° took she keep;°,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 135,,10,10,That wel unnethe of mete tok she kep,That wel unnethe of mete took she keep,u S uSu S ux S u S,u S uSu S ux S u S,that@conj wel@adv unethe@adv of@prep mete@n1 taken@v%pt_3 she@pron%nom kep@n,that@conj wel@adv unethe@adv of@prep mete@n1 taken@v%pt_3 she@pron%nom kep@n,
And when that she was to her reste broght,And whan that she was to hir reste broght,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 136,,10,10,And when that she was to her reste broght,And whan that she was to hir reste broght,u S u S u S u Su S,u S u S u S u Su S,and@conj whan@adv&conj that@part she@pron%nom ben@v%pt_3 to@prep hire@pron1%fem_gen reste@n1 bringen@v%ppl,and@conj whan@adv&conj that@part she@pron%nom ben@v%pt_3 to@prep hire@pron1%fem_gen reste@n1 bringen@v%ppl,
On him she thoghte alwey til that she slep;,On him she thoghte alwey til that she sleep;,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 137,,10,10,On him she thoghte alwey til that she slep,On him she thoghte alwey til that she sleep,u S u Su Su S u x S,u S u Su Su S u x S,on@prep him@pron%obj she@pron%nom thinken@v2%pt_3 al-wei@adv til@conj that@part she@pron%nom slepen@v%pt_3,on@prep him@pron%obj she@pron%nom thinken@v2%pt_3 al-wei@adv til@conj that@part she@pron%nom slepen@v%pt_3,
"When he was absent, prevely she wep:","Whan he was absent, prevely she weep;",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 138,,9,9,When he was absent prevely she wep,Whan he was absent prevely she weep,S u S uS uS u S,S u S uS uS u S,whan@adv&conj he@pron1%nom ben@v%pt_3 absent@adj privelie@adv she@pron%nom wepen@v%pt_3,whan@adv&conj he@pron1%nom ben@v%pt_3 absent@adj privelie@adv she@pron%nom wepen@v%pt_3,
Thus lyveth feire Anelida the quene,Thus liveth fair Anelida the quene,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 139,,9,10,Thus lyveth feire Anelida the quene,Thus liveth fair Anelida the quene,S u Sx uSuS u Sx,u Su S uSuS u Sx,thus@adv liven@v1%pr_3 fair@adj anelida@n#propn the@def_art quene@n2,thus@adv liven@v1%pr_3 fair@adj anelida@n#propn the@def_art quene@n2,
"For fals Arcite, that dide her al this tene.","For fals Arcite, that did hir al this tene.°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 140,,10,10,For fals Arcite that dide her al this tene,For fals Arcite that did hir al this tene,u S uSu S ux S u S xx,u S uSu S u S u S xx,for@prep fals@adj arcite@n2#propn that@pron don@v1%pt_3 hire@pron2%fem_obj al@gram_adj this@gram_adj tene@n2,for@prep fals@adj arcite@n2#propn that@pron don@v1%pt_3 hire@pron2%fem_obj al@gram_adj this@gram_adj tene@n2,
"This fals Arcite, of his newfanglenesse","This fals Arcite, of his newfangelnesse,°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 141,,10,10,This fals Arcite of his newfanglenesse,This fals Arcite of his newfangelnesse,u S uSu S u SuxSx,u S uSx u S uSuSx,this@gram_adj fals@adj arcite@n2#propn of@prep his@pron1%gen neue-fangelnesse@n,this@gram_adj fals@adj arcite@n2#propn of@prep his@pron1%gen neue-fangelnesse@n,
For she to him so lowly was and trewe,For she to him so lowly was and trewe,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 142,,9,9,For she to him so lowly was and trewe,For she to him so lowly was and trewe,S u S u S u S u Sx,S u S u S u S u Sx,for@conj she@pron%nom to@prep him@pron%obj so@adv louli@adj ben@v%pt_3 and@conj treu@adj,for@conj she@pron%nom to@prep him@pron%obj so@adv louli@adj ben@v%pt_3 and@conj treu@adj,
Tok lesse deynte of her stidfastnesse,Took lesse deintee° of hir stedfastnesse,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 143,,10,10,Tok lesse deynte of her stidfastnesse,Took lesse deintee of hir stedfastnesse,u Su Su S u SuSx,u Su Su S u SuSx,taken@v%pt_3 lesse@adj%comp deinte@n of@prep hire@pron1%fem_gen sted-fastnesse@n,taken@v%pt_3 lesse@adj%comp deinte@n of@prep hire@pron1%fem_gen sted-fastnesse@n,
"And saw another lady, proud and newe","And saw another lady, proud and newe",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 144,,9,9,And saw another lady proud and newe,And saw another lady proud and newe,S u SuS u S u Sx,S u SuS u S u Sx,and@conj sen@v1%pt_3 another@gram_adj ladie@n proud@adj and@conj neue@adj,and@conj sen@v1%pt_3 another@gram_adj ladie@n proud@adj and@conj neue@adj,
And ryght anon he cladde him in her hewe --,And right anon he clad° him in hir hewe°,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 145,,9,10,And ryght anon he cladde him in her hewe,And right anon he clad him in hir hewe,S  uS u Sx u S u Sx,u S uS u S u S u Sx,and@conj righte@adv an-on@adv he@pron1%nom clothen@v%pt_3 him@pron%obj in@prep hire@pron1%fem_gen heu@n --@dash,and@conj righte@adv an-on@adv he@pron1%nom clothen@v%pt_3 him@pron%obj in@prep hire@pron1%fem_gen heu@n --@dash,
"Wot I not whethir in white, rede, or grene --","Wot I not whether in white, rede, or grene",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 146,,10,10,Wot I not whethir in white rede or grene,Wot I not whether in white rede or grene,u S u Su S ux Su S xx,u S u Su S ux Su S xx,witen@v1%pr_1 ich@pron%nom not@adv whether@conj in@prep whit@adj#n red@n2 or@conj grene@n1 --@dash,witen@v1%pr_1 ich@pron%nom not@adv whether@conj in@prep whit@adj#n red@n2 or@conj grene@n1 --@dash,
And falsed fair Anelida the quene.,And falsed fair Anelida the quene.,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 147,,10,10,And falsed fair Anelida the quene,And falsed fair Anelida the quene,u Su S uSuS u Sx,u Su S uSuS u Sx,and@conj falsen@v%pt_3 fair@adj anelida@n#propn the@def_art quene@n2,and@conj falsen@v%pt_3 fair@adj anelida@n#propn the@def_art quene@n2,
"But neverthelesse, gret wonder was hit noon","But nevertheles, gret wonder was it noon",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 148,,10,10,But neverthelesse gret wonder was hit noon,But nevertheles gret wonder was it noon,u SuSux S ux S u S,u SuSu S ux S u S,but@conj never-the-les@adv gret@adj wonder@n ben@v%pt_3 hit@pron non@gram_adj,but@conj never-the-les@adv gret@adj wonder@n ben@v%pt_3 hit@pron non@gram_adj,
"Thogh he were fals, for hit is kynde of man","Thogh he wer fals, for it is kinde° of man",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 149,,10,10,Thogh he were fals for hit is kynde of man,Thogh he wer fals for it is kinde of man,u S ux S u S u S u S,u S u S u S u Sx u S,though@conj he@pron1%nom ben@v%pt_3 fals@adj for@conj hit@pron ben@v%pr_3 kinde@n of@prep man@n,though@conj he@pron1%nom ben@v%pt_3 fals@adj for@conj hit@pron ben@v%pr_3 kinde@n of@prep man@n,
"Sith Lamek was, that is so longe agoon","Sith Lamek was, that is so longe agoon",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 150,,10,10,Sith Lamek was that is so longe agoon,Sith Lamek was that is so longe agoon,u Su S u S u Sx uS,u Su S u S u Sx uS,sitthe@conj lamek@n#propn ben@v%pt_3 that@pron ben@v%pr_3 so@adv longe@adv agon@v%ppl,sitthe@conj lamek@n#propn ben@v%pt_3 that@pron ben@v%pr_3 so@adv longe@adv agon@v%ppl,
To ben in love as fals as evere he can;,To been in love as fals as ever he can;,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 151,,10,10,To ben in love as fals as evere he can,To been in love as fals as ever he can,u S u Sx u S u Sxx u S,u S u Sx u S u S u S,to@part ben@v%inf in@prep love@n1 as@conj fals@adj as@conj ever@adv he@pron1%nom connen@v%pr_3,to@part ben@v%inf in@prep love@n1 as@conj fals@adj as@conj ever@adv he@pron1%nom connen@v%pr_3,
He was the firste fader that began,He was the firste fader that began,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 152,,10,10,He was the firste fader that began,He was the firste fader that began,u S u Su Su S uS,u S u Su Su S uS,he@pron1%nom ben@v%pt_3 the@def_art first@num_adj fader@n that@pron biginnen@v%pt_3,he@pron1%nom ben@v%pt_3 the@def_art first@num_adj fader@n that@pron biginnen@v%pt_3,
"To loven two, and was in bigamye","To loven two, and live in bigamie;",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 153,DIFF,9,10,To loven two and was in bigamye,To loven two and live in bigamie,S uS u S u S uSx,u Su S u Sx u SuS,to@part loven@v1%inf two@num_n and@conj ben@v%pt_3 in@prep bigamie@n,to@part loven@v1%inf two@num_n and@conj liven@v1%inf in@prep bigamie@n,green
"And he found tentes first, but yf men lye.","And he found tentes first, but if men lie.",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 154,,9,10,And he found tentes first but yf men lye,And he found tentes first but if men lie,S u S uS u S  u S,u S u Su S u S u S,and@conj he@pron1%nom finden@v%pt_3 tente@n1%pl first@adv but@conj if@conj man@n%pl lien@v2%pr_pl,and@conj he@pron1%nom finden@v%pt_3 tente@n1%pl first@adv but@conj if@conj man@n%pl lien@v2%pr_pl,
"This fals Arcite, sumwhat moste he feyne",This fals Arcite sumwhat moste he feine,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 155,,10,10,This fals Arcite sumwhat moste he feyne,This fals Arcite sumwhat moste he feine,u S uSu Su Sx u Sx,u S uSu Su Sx u Sx,this@gram_adj fals@adj arcite@n2#propn som-what@adv moten@v2%pt_3 he@pron1%nom feinen@v%inf,this@gram_adj fals@adj arcite@n2#propn som-what@adv moten@v2%pt_3 he@pron1%nom feinen@v%inf,
"When he wex fals, to covere his traitorie","Whan he wex fals, to covere his traitorie",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 156,,10,10,When he wex fals to covere his traitorie,Whan he wex fals to covere his traitorie,u S u S u Sxx u SuS,u S u S u Sxx u SuS,whan@adv&conj he@pron1%nom waxen@v1%pt_3 fals@adj to@part coveren@v1%inf his@pron1%gen traitourie@n,whan@adv&conj he@pron1%nom waxen@v1%pt_3 fals@adj to@part coveren@v1%inf his@pron1%gen traitourie@n,
Ryght as an hors that can both bite and pleyne,"Right as an hors, that can both bite and pleine;°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 157,,9,10,Ryght as an hors that can both bite and pleyne,Right as an hors that can both bite and pleine, S u S u S u Sx u Sx,u S u S u S u Sx u Sx,righte@adv as@conj a@indef_art hors@n that@pron connen@v%pr_3 bothe@num_conj biten@v1%inf and@conj pleinen@v%inf,righte@adv as@conj a@indef_art hors@n that@pron connen@v%pr_3 bothe@num_conj biten@v1%inf and@conj pleinen@v%inf,
