OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
Tho gan y loken under me,¶Tho gan I loken under me,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 964,DIFF,8,8,Tho gan y loken under me,Tho gan I loken under me,u S u Su Su S,u S u Su Su S,tho@adv ginnen@v%pt_1 ich@pron%nom loken@v2%inf under@prep me@pron2%obj,tho@adv ginnen@v%pt_1 ich@pron%nom loken@v2%inf under@prep me@pron2%obj,green
And beheld the ayerissh bestes,And beheld the eirish bestes,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 965,,8,8,And beheld the ayerissh bestes,And beheld the eirish bestes,u Su S uSu Sx,u Su S uS uS,and@conj biholden@v%pt_1 the@def_art airish@adj beste@n%pl,and@conj biholden@v%pt_1 the@def_art airish@adj beste@n%pl,
"Cloudes, mystes, and tempestes","Cloudes, mistes, and tempestes",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 966,,8,8,Cloudes mystes and tempestes,Cloudes mistes and tempestes,uS uS u SuS,uS uS u SuS,cloud@n%pl mist@n1%pl and@conj tempest@n%pl,cloud@n%pl mist@n1%pl and@conj tempest@n%pl,
"Snowes, hayles, reynes, wyndes","Snowes, hailes, reines, windes",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 967,,8,8,Snowes hayles reynes wyndes,Snowes hailes reines windes,uS uS uS uS,uS uS uS uS,snou@n%pl hail@n%pl rein@n1%pl wind@n1%pl,snou@n%pl hail@n%pl rein@n1%pl wind@n1%pl,
And th' engendrynge in hir kyndes,And th’engendring° of hir kindes,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 968,DIFF,8,8,And th engendrynge in hir kyndes,And th engendring of hir kindes,u  SuSx u S uS,u  SuS u S uS,and@conj the@def_art engendring@ger in@prep here@pron%pl_gen kinde@n%pl,and@conj the@def_art engendring@ger of@prep here@pron%pl_gen kinde@n%pl,green
All the wey thrugh which I cam.,Al the wey through whiche I came.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 969,,7,7,All the wey thrugh which I cam,Al the wey through whiche I came,S u S u S u S,S u S u Sx u Sx,al@gram_adj the@def_art wei@n thurgh@prep which@pron ich@pron%nom comen@v%pt_1,al@gram_adj the@def_art wei@n thurgh@prep which@pron ich@pron%nom comen@v%pt_1,
"O God,"""" quod y, """"that made Adam","“O God,” quod I, “that made Adame",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 970,DIFF,8,8,O God quod y that made Adam,O God quod I that made Adame,u S u S u Sx uS,u S u S u Sx uSx,o@interj god@n1#propn quethen@v%pt_1 ich@pron%nom that@pron maken@v1%pt_3 adam@n1#propn,o@interj god@n1#propn quethen@v%pt_1 ich@pron%nom that@pron maken@v1%pt_3 adam@n1#propn,green
Moche ys thy myght and thy noblesse!,Moche is thy might and thy noblesse!”,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 971,,8,8,Moche ys thy myght and thy noblesse,Moche is thy might and thy noblesse,ux S u S u S uSx,ux S u S u S uSx,muche@adj ben@v%pr_3 thin@pron%gen might@n and@conj thin@pron%gen noblesse@n,muche@adj ben@v%pr_3 thin@pron%gen might@n and@conj thin@pron%gen noblesse@n,
And thoo thoughte y upon Boece,"And tho thoughte I upon Boece,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 972,DIFF,8,8,And thoo thoughte y upon Boece,And tho thoughte I upon Boece,u S ux S uS uSx,u S ux S uS uSx,and@conj tho@adv thinken@v2%pt_1 ich@pron%nom upon@prep boece@n#propn,and@conj tho@adv thinken@v2%pt_1 ich@pron%nom upon@prep boece@n#propn,green
"That writ, """"A thought may flee so hye","That writ, “A thought may flee so hie",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 973,,8,8,That writ A thought may flee so hye,That writ A thought may flee so hie,u S u S u S u S,u S u S u S u S,that@pron writen@v%pr_3 a@indef_art thought@n mouen@v3%pr_3 flien@v%inf so@adv heighe@adv,that@pron writen@v%pr_3 a@indef_art thought@n mouen@v3%pr_3 flien@v%inf so@adv heighe@adv,
Wyth fetheres of Philosophye,With fetheres of Philosophie,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 974,,0,8,Wyth fetheres of Philosophye,With fetheres of Philosophie,   ,u Su S uSuS,with@prep fether@n%pl of@prep philosophie@n#propn,with@prep fether@n%pl of@prep philosophie@n#propn,
To passen everych element,To passen everich° element;,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 975,,8,8,To passen everych element,To passen everich element,u Su Sxu SuS,u Su Sxu SuS,to@part passen@v%inf everi@pron_gram_adj element@n,to@part passen@v%inf everi@pron_gram_adj element@n,
And whan he hath so fer ywent,And whan he hath so fer ywent,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 976,,8,8,And whan he hath so fer ywent,And whan he hath so fer ywent,u S u S u S uS,u S u S u S uS,and@conj whan@adv&conj he@pron1%nom haven@v%pr_3 so@adv fer@adv iwenden@v%ppl,and@conj whan@adv&conj he@pron1%nom haven@v%pr_3 so@adv fer@adv iwenden@v%ppl,
Than may be seen behynde hys bak,"Than may be seen, behind his bake",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 977,,8,8,Than may be seen behynde hys bak,Than may be seen behind his bake,u S u S uSx u S,u S u S uS u Sx,thanne@adv mouen@v3%pr_3 ben@v%inf sen@v1%ppl bihinde@prep his@pron1%gen bak@n,thanne@adv mouen@v3%pr_3 ben@v%inf sen@v1%ppl bihinde@prep his@pron1%gen bak@n,
"Cloude"""" -- and al that y of spak.","Cloud, and al that I of spake.”",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 978,DIFF,7,7,Cloude and al that y of spak,Cloud and al that I of spake,Sx u S u S u S,S u S u S u Sx,cloud@n --@dash and@conj al@gram_adjas_n that@pron ich@pron%nom of@prep speken@v%pt_3,cloud@n and@conj al@gram_adjas_n al@gram_adjas_n that@pron ich@pron%nom of@prep,green
Thoo gan y wexen in a were,"Tho gan I wexen in a were,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 979,DIFF,8,8,Thoo gan y wexen in a were,Tho gan I wexen in a were,u S u Su S u Sx,u S u Su S u Sx,tho@adv ginnen@v%pt_1 ich@pron%nom waxen@v1%inf in@prep a@indef_art werre@n2,tho@adv ginnen@v%pt_1 ich@pron%nom waxen@v1%inf in@prep a@indef_art werre@n2,green
"And seyde, """"Y wot wel y am here","And seide, “I woot wel I am here;",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 980,DIFF,8,8,And seyde Y wot wel y am here,And seide I woot wel I am here,u Sx u S u S u Sx,u Sx u S u S u Sx,and@conj seien@v1%pt_1 ich@pron%nom witen@v1%pr_1 wel@adv ich@pron%nom ben@v%pr_1 her@adv,and@conj seien@v1%pt_1 ich@pron%nom witen@v1%pr_1 wel@adv ich@pron%nom ben@v%pr_1 her@adv,green
But wher in body or in gost,But wher° in body or in gost°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 981,,8,8,But wher in body or in gost,But wher in body or in gost,u S u Su S u S,u S u Su S u S,but@conj whether@conj in@prep bodi@n or@conj in@prep gost@n,but@conj whether@conj in@prep bodi@n or@conj in@prep gost@n,
"I not, ywys, but God, thou wost","I noot, ywis; but God, thou wost!”",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 982,,8,8,I not ywys but God thou wost,I noot ywis but God thou wost,u S uS u S u S,u S uS u S u S,ich@pron%nom witen@v1%pr_1_neg iwis@adv but@conj god@n1#propn thou@pron%nom witen@v1%pr_2,ich@pron%nom witen@v1%pr_1_neg iwis@adv but@conj god@n1#propn thou@pron%nom witen@v1%pr_2,
For more clere entendement,For more cleer entendement°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 983,,8,8,For more clere entendement,For more cleer entendement,u Su Sx uSuS,u Su S uSuS,for@conj more@adv%comp cler@adj entendement@n,for@conj more@adv%comp cler@adj entendement@n,
Nas me never yit ysent.,Nadde° he me never yit ysent.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 984,DIFF,7,8,Nas me never yit ysent,Nadde he me never yit ysent,S u Su S uS,ux S u Su S uS,ben@v%pt_3_neg me@pron2%obj never@adv yet@adv isenden@v%ppl,ben@v%pt_3_neg he@pron1%nom me@pron2%obj never@adv yet@adv isenden@v%ppl,green
And than thoughte y on Marcian,And than thoughte I on Marcian,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 985,DIFF,8,8,And than thoughte y on Marcian,And than thoughte I on Marcian,u S ux S u SuS,u S ux S u SuS,and@conj thanne@adv thinken@v2%pt_1 ich@pron%nom on@prep marcian@n#propn,and@conj thanne@adv thinken@v2%pt_1 ich@pron%nom on@prep marcian@n#propn,green
And eke on Anteclaudian,And eek on Anteclaudian,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 986,,8,8,And eke on Anteclaudian,And eek on Anteclaudian,u Sx u SuSuS,u S u SuSuS,and@conj ek@adv on@prep anteclaudian@n#propn,and@conj ek@adv on@prep anteclaudian@n#propn,
That sooth was her descripsion,That sooth° was hir descripcioun,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 987,DIFF,8,8,That sooth was her descripsion,That sooth was hir descripcioun,u S u S uSuS,u S u S uSuS,that@conj soth@adj ben@v%pt_3 here@pron%pl_gen descripcioun@n,that@conj soth@adj ben@v%pt_3 here@pron%pl_gen descripcioun@n,green
Of alle the hevenes region,Of al the hevenes regioun,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 988,,8,8,Of alle the hevenes region,Of al the hevenes regioun,u Sx u Sux SuS,u S u Sux SuS,of@prep al@gram_adj the@def_art heven@n%gen regioune@n,of@prep al@gram_adj the@def_art heven@n%gen regioune@n,
As fer as that y sey the preve;,As fer as that I saw the preve;°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 989,DIFF,8,8,As fer as that y sey the preve,As fer as that I saw the preve,u S u S u S u Sx,u S u S u S u Sx,as@conj fer@adv as@conj that@part ich@pron%nom sen@v1%pt_1 the@def_art preve@n,as@conj fer@adv as@conj that@part ich@pron%nom sen@v1%pt_1 the@def_art preve@n,green
Therfore y kan hem now beleve.,Therfor I can hem now beleve.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 990,DIFF,8,8,Therfore y kan hem now beleve,Therfor I can hem now beleve,uSx u S u S uSx,uS u S u S uSx,ther-fore@adv ich@pron%nom connen@v%pr_1 hem@pron%pl_obj nou@adv bileven@v2%inf,ther-fore@adv ich@pron%nom connen@v%pr_1 hem@pron%pl_obj nou@adv bileven@v2%inf,green
With that this egle gan to crye,¶With that this egle gan to crie:,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 991,,8,8,With that this egle gan to crye,With that this egle gan to crie,u S u Su S u S,u S u Su S u S,with@prep that@pron this@gram_adj egle@n ginnen@v%pt_3 to@part crien@v%inf,with@prep that@pron this@gram_adj egle@n ginnen@v%pt_3 to@part crien@v%inf,
"Lat be,"""" quod he, """"thy fantasye!","“Lat be,” quod he, “thy fantasie;",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 992,,0,8,Lat be quod he thy fantasye,Lat be quod he thy fantasie,     ,u S u S u SuS,leten@v%imp ben@v%inf quethen@v%pt_3 he@pron1%nom thin@pron%gen fantasie@n,leten@v%imp ben@v%inf quethen@v%pt_3 he@pron1%nom thin@pron%gen fantasie@n,
Wilt thou lere of sterres aught?,Wilt thou lere of sterres aught?”°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 993,,7,7,Wilt thou lere of sterres aught,Wilt thou lere of sterres aught,S u Sx u Su S,S u Sx u Su S,willen@v%pr_2 thou@pron%nom leren@v%inf of@prep sterre@n%pl ought@pron,willen@v%pr_2 thou@pron%nom leren@v%inf of@prep sterre@n%pl ought@pron,
"Nay, certeynly,"""" quod y, """"ryght naught.","“Nay, certeinly,” quod I, “right naught.”",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 994,DIFF,8,8,Nay certeynly quod y ryght naught,Nay certeinly quod I right naught,u SuS u S u S,u SuS u S u S,nai@interj certainli@adv quethen@v%pt_1 ich@pron%nom righte@adv nought@adv,nai@interj certainli@adv quethen@v%pt_1 ich@pron%nom righte@adv nought@adv,green
"And why?"""" """"For y am now to old.",“And why?” “For I am now to olde.”,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 995,DIFF,8,8,And why For y am now to old,And why For I am now to olde,u S u S u S u S,u S u S u S u Sx,and@conj whi@adv for@conj ich@pron%nom ben@v%pr_1 nou@adv to@adv2 olde@adj,and@conj whi@adv for@conj ich@pron%nom ben@v%pr_1 nou@adv to@adv2 olde@adj,green
Elles I wolde the have told,"“Elles I wolde thee have tolde,”",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 996,,8,8,Elles I wolde the have told,Elles I wolde thee have tolde,uS u Sx u Su S,uS u Sx u Su Sx,elles@adv ich@pron%nom willen@v%pt_1 the@pron2%obj haven@v%inf tellen@v%ppl,elles@adv ich@pron%nom willen@v%pt_1 the@pron2%obj haven@v%inf tellen@v%ppl,
"Quod he, """"the sterres names, lo","Quod he, “the sterres names, lo",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 997,,8,8,Quod he the sterres names lo,Quod he the sterres names lo,u S u Su Su S,u S u Su Su S,quethen@v%pt_3 he@pron1%nom the@def_art sterre@n%gen name@n%pl lo@interj,quethen@v%pt_3 he@pron1%nom the@def_art sterre@n%gen name@n%pl lo@interj,
And al the hevenes sygnes therto,And al the hevens signes° therto,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 998,,8,8,And al the hevenes sygnes therto,And al the hevens signes therto,u S u Sux Sx uS,u S u Su Sx uS,and@conj al@gram_adj the@def_art heven@n%gen signe@n%pl ther-to@adv,and@conj al@gram_adj the@def_art heven@n%gen signe@n%pl ther-to@adv,
"And which they ben."""" """"No fors,"""" quod y.","And which they been.” “No fors,”° quod I.",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 999,DIFF,8,8,And which they ben No fors quod y,And which they been No fors quod I,u S u S u S u S,u S u S u S u S,and@conj which@pron thei@pron%pl_nom ben@v%pr_pl no@gram_adj force@n quethen@v%pt_1 ich@pron%nom,and@conj which@pron thei@pron%pl_nom ben@v%pr_pl no@gram_adj force@n quethen@v%pt_1 ich@pron%nom,green
"Yis, pardee,"""" quod he; """"wostow why?","“Yis, pardee,” quod he; “wostow why?",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1000,,8,8,Yis pardee quod he wostow why,Yis pardee quod he wostow why,u Su S u Su S,u Su S u Su S,yis@adv parde@interj quethen@v%pt_3 he@pron1%nom witen@v1%pr_2_pron whi@pron,yis@adv parde@interj quethen@v%pt_3 he@pron1%nom witen@v1%pr_2_pron whi@pron,
For when thou redest poetrie,For when thou redest poetrie,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1001,,8,8,For when thou redest poetrie,For when thou redest poetrie,u S u Su SuS,u S u Su SuS,for@conj whan@adv&conj thou@pron%nom reden@v1%pr_2 poetrie@n,for@conj whan@adv&conj thou@pron%nom reden@v1%pr_2 poetrie@n,
How goddes gonne stellifye,How goddes gonne stellifie°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1002,,0,8,How goddes gonne stellifye,How goddes gonne stellifie,   ,u Su Su SuS,hou@adv&conj god@n1%pl ginnen@v%pt_pl stellifien@v%inf,hou@adv&conj god@n1%pl ginnen@v%pt_pl stellifien@v%inf,
"Bridd, fissh, best, or him or here","Bride,° fish, or him or here",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1003,DIFF,7,7,Bridd fissh best or him or here,Bride fish or him or here,S u S u S u Sx,Su S u S u Sx,brid@n fish@n beste@n or@conj him@pron%indef or@conj hire@pron2%fem_obj_indef,brid@n fish@n or@conj him@pron%indef or@conj hire@pron2%fem_obj_indef,green
As the Raven or eyther Bere,"As the Raven, or either Bere",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1004,,8,8,As the Raven or eyther Bere,As the Raven or either Bere,u S uS u Su Sx,u S uS u Su Sx,as@conj the@def_art raven@n or@conj either@pron_adj bere@n1#propn,as@conj the@def_art raven@n or@conj either@pron_adj bere@n1#propn,
Or Arionis harpe fyn,"Or Ariones harpe fine,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1005,,8,8,Or Arionis harpe fyn,Or Ariones harpe fine,u SuSu Su S,u SuSu Su Sx,or@conj arionis@n#propn%gen harpe@n fin@adj,or@conj arionis@n#propn%gen harpe@n fin@adj,
"Castor, Pollux, or Delphyn","Castor, Pollux, or Delphine",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1006,,7,7,Castor Pollux or Delphyn,Castor Pollux or Delphine,Su Su S uS,Su Su S uSx,castor@n#propn pollux@n#propn or@conj delphin@n,castor@n#propn pollux@n#propn or@conj delphin@n,
Or Athalantes doughtres sevene,Or Atalantes doughtres sevene,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1007,DIFF,8,8,Or Athalantes doughtres sevene,Or Atalantes doughtres sevene,u SuSu Su Sxx,u SuSu Su Sxx,or@conj athalante@n#propn%gen doughter@n%pl seven@num_adj,or@conj athalante@n#propn%gen doughter@n%pl seven@num_adj,green
How alle these arn set in hevene;,How alle these arn set in hevene;,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1008,,8,8,How alle these arn set in hevene,How alle these arn set in hevene,u Sx ux S u S uSx,u Sx ux S u S uSx,hou@adv&conj al@gram_adj these@pron%pl ben@v%pr_pl setten@v%ppl in@prep heven@n,hou@adv&conj al@gram_adj these@pron%pl ben@v%pr_pl setten@v%ppl in@prep heven@n,
For though thou have hem ofte on honde,For though thou have hem ofte on honde,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1009,,8,8,For though thou have hem ofte on honde,For though thou have hem ofte on honde,u S u Sx u Sx u Sx,u S u Sx u Sx u Sx,for@conj though@conj thou@pron%nom haven@v%pr_2 hem@pron%pl_obj ofte@adv on@prep honde@n,for@conj though@conj thou@pron%nom haven@v%pr_2 hem@pron%pl_obj ofte@adv on@prep honde@n,
Yet nostow not wher that they stonde.,Yet nostow° not wher that they stonde.”°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1010,,8,8,Yet nostow not wher that they stonde,Yet nostow not wher that they stonde,u Su S u S u Sx,u Su S u S u Sx,yet@adv witen@v1%pr_2_neg_pron not@adv wher@adv&conj that@part thei@pron%pl_nom stonden@v1%pr_pl,yet@adv witen@v1%pr_2_neg_pron not@adv wher@adv&conj that@part thei@pron%pl_nom stonden@v1%pr_pl,
"No fors,"""" quod y, """"hyt is no nede.","“No fors,”° quod I, “hit is no nede;",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1011,DIFF,8,8,No fors quod y hyt is no nede,No fors quod I hit is no nede,u S u S u S u Sx,u S u S u S u Sx,no@gram_adj force@n quethen@v%pt_1 ich@pron%nom hit@pron ben@v%pr_3 no@gram_adj nede@n1,no@gram_adj force@n quethen@v%pt_1 ich@pron%nom hit@pron ben@v%pr_3 no@gram_adj nede@n1,green
"I leve as wel, so God me spede","I leve° as wel, so God me spede",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1012,,8,8,I leve as wel so God me spede,I leve as wel so God me spede,u Sx u S u S u Sx,u Sx u S u S u Sx,ich@pron%nom leven@v4%pr_1 as@conj wel@adv so@adv god@n1#propn me@pron2%obj speden@v%pr_3,ich@pron%nom leven@v4%pr_1 as@conj wel@adv so@adv god@n1#propn me@pron2%obj speden@v%pr_3,
Hem that write of this matere,Hem that write of this matere,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1013,,7,7,Hem that write of this matere,Hem that write of this matere,S u Sx u S uSx,S u Sx u S uSx,hem@pron%pl_obj that@pron writen@v%pr_pl of@prep this@gram_adj matere@n,hem@pron%pl_obj that@pron writen@v%pr_pl of@prep this@gram_adj matere@n,
As though I knew her places here;,As though I knew hir places here;,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1014,,8,8,As though I knew her places here,As though I knew hir places here,u S u S u Su Sx,u S u S u Su Sx,as@conj though@conj ich@pron%nom knouen@v%pt_1 here@pron%pl_gen place@n%pl her@adv,as@conj though@conj ich@pron%nom knouen@v%pt_1 here@pron%pl_gen place@n%pl her@adv,
And eke they shynen here so bryghte,And eek they shinen here so brighte,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1015,,8,8,And eke they shynen here so bryghte,And eek they shinen here so brighte,u Sx u Su Sx u Sx,u S u Su Sx u Sx,and@conj ek@adv thei@pron%pl_nom shinen@v%pr_pl her@adv so@adv brighte@adv,and@conj ek@adv thei@pron%pl_nom shinen@v%pr_pl her@adv so@adv brighte@adv,
Hyt shulde shenden al my syghte,Hit shulde shenden° al my sighte,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1016,,8,8,Hyt shulde shenden al my syghte,Hit shulde shenden al my sighte,u Su Su S u Sx,u Su Su S u Sx,hit@pron shulen@v1%pt_3 shenden@v%inf al@gram_adj min@pron%gen sighte@n,hit@pron shulen@v1%pt_3 shenden@v%inf al@gram_adj min@pron%gen sighte@n,
"To loke on hem."""" """"That may wel be","To loke on hem.” “That may wel be,”",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1017,,8,8,To loke on hem That may wel be,To loke on hem That may wel be,u Sx u S u S u S,u Sx u S u S u S,to@part loken@v2%inf on@prep hem@pron%pl_obj that@pron mouen@v3%pr_3 wel@adv ben@v%inf,to@part loken@v2%inf on@prep hem@pron%pl_obj that@pron mouen@v3%pr_3 wel@adv ben@v%inf,
Quod he. And so forth bar he me,Quod he. And so forth bar he me,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1018,,8,8,Quod he And so forth bar he me,Quod he And so forth bar he me,u S u S u S u S,u S u S u S u S,quethen@v%pt_3 he@pron1%nom and@conj so@adv forth@adv beren@v1%pt_3 he@pron1%nom me@pron2%obj,quethen@v%pt_3 he@pron1%nom and@conj so@adv forth@adv beren@v1%pt_3 he@pron1%nom me@pron2%obj,
"A while, and than he gan to crye","A whil, and than he gan to crie",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1019,,8,8,A while and than he gan to crye,A whil and than he gan to crie,u Sx u S u S u S,u S u S u S u S,a@indef_art whil@n and@conj thanne@adv he@pron1%nom ginnen@v%pt_3 to@part crien@v%inf,a@indef_art whil@n and@conj thanne@adv he@pron1%nom ginnen@v%pt_3 to@part crien@v%inf,
That never herde I thing so hye,That never herde I thing so hie,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1020,,8,8,That never herde I thing so hye,That never herde I thing so hie,u Su Sx u S u S,u Su Sx u S u S,that@conj never@adv heren@v%pt_1 ich@pron%nom thing@n so@adv heigh@adj,that@conj never@adv heren@v%pt_1 ich@pron%nom thing@n so@adv heigh@adj,
"Now up the hed, for al ys wel;",“Now up the heed;° for al is wel;,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1021,,8,8,Now up the hed for al ys wel,Now up the heed for al is wel,u S u S u S u S,u S u S u S u S,nou@adv up@adv_abs the@def_art hed@n1 for@conj al@gram_adjas_n ben@v%pr_3 wel@adj,nou@adv up@adv_abs the@def_art hed@n1 for@conj al@gram_adjas_n ben@v%pr_3 wel@adj,
"Seynt Julyan, loo, bon hostel!","Seint Julian, lo, bon hostel!°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1022,,8,8,Seynt Julyan loo bon hostel,Seint Julian lo bon hostel,u SuS u S uS,u SuS u S uS,seinte@adj julian@n#propn lo@interj bon@adj hostel@n,seinte@adj julian@n#propn lo@interj bon@adj hostel@n,
"Se here the Hous of Fame, lo!","See here the Hous of Fame, lo!",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1023,,8,8,Se here the Hous of Fame lo,See here the Hous of Fame lo,u Sx u S u Su S,u Sx u S u Su S,sen@v1%imp her@adv the@def_art hous@n of@prep fame@n1#propn lo@interj,sen@v1%imp her@adv the@def_art hous@n of@prep fame@n1#propn lo@interj,
Maistow not heren that I do?,Maistow not heren that° I do?”,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1024,,8,8,Maistow not heren that I do,Maistow not heren that I do,uS u Su S u S,uS u Su S u S,mouen@v3%pr_2_pron not@adv heren@v%inf that@pron ich@pron%nom don@v1%pr_1,mouen@v3%pr_2_pron not@adv heren@v%inf that@pron ich@pron%nom don@v1%pr_1,
