source_file,exception_count,rule,headword,word,tag,line_number,filename,context,text_type
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,doun,doun,adv,Troilus and Criseyde; Book IV 522,data/riverside_cats/TC4_riv.cat,And to the ground his eyen doun he caste,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,no-the-lesse,natheles,adv,Troilus and Criseyde; Book IV 523,data/riverside_cats/TC4_riv.cat,But natheles thus thought he at the laste,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,thus,thus,adv,Troilus and Criseyde; Book IV 523,data/riverside_cats/TC4_riv.cat,But natheles thus thought he at the laste,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,rathere,rather,adv%comp,Troilus and Criseyde; Book IV 524,data/riverside_cats/TC4_riv.cat,What Parde rather than my felawe deye,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,yet,yet,adv,Troilus and Criseyde; Book IV 525,data/riverside_cats/TC4_riv.cat,Yet shal I somwhat more unto hym seye,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,whi,why,adv,Troilus and Criseyde; Book IV 528,data/riverside_cats/TC4_riv.cat,Why nylt thiselven helpen don redresse,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,not,nat,adv,Troilus and Criseyde; Book IV 530,data/riverside_cats/TC4_riv.cat,Go ravysshe here Ne kanstow nat for shame,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,not,nat,adv,Troilus and Criseyde; Book IV 536,data/riverside_cats/TC4_riv.cat,Now is nat this a nyce vanitee,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,yet,yet,adv,Troilus and Criseyde; Book IV 542,data/riverside_cats/TC4_riv.cat,Al this have I myself yet thought ful ofte,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,whi,whi,adv,Troilus and Criseyde; Book IV 544,data/riverside_cats/TC4_riv.cat,But whi this thyng is laft thow shalt wel here,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,whan,whan,adv&conj,Troilus and Criseyde; Book IV 545,data/riverside_cats/TC4_riv.cat,And whan thow me hast yeve an audience,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,ther-after,therafter,adv,Troilus and Criseyde; Book IV 546,data/riverside_cats/TC4_riv.cat,Therafter maystow telle al thi sentence,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,first,first,adv,Troilus and Criseyde; Book IV 547,data/riverside_cats/TC4_riv.cat,First syn thow woost this town hath al this werre,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book IV 548,data/riverside_cats/TC4_riv.cat,For ravysshyng of wommen so by myght,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,nought,nought,adv,Troilus and Criseyde; Book IV 549,data/riverside_cats/TC4_riv.cat,It sholde nought be suffred me to erre,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,nou,now,adv,Troilus and Criseyde; Book IV 550,data/riverside_cats/TC4_riv.cat,As it stant now ne don so gret unright,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book IV 550,data/riverside_cats/TC4_riv.cat,As it stant now ne don so gret unright,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,also,also,adv,Troilus and Criseyde; Book IV 551,data/riverside_cats/TC4_riv.cat,I sholde han also blame of every wight,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book IV 552,data/riverside_cats/TC4_riv.cat,My fadres graunt if that I so withstoode,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,ek,ek,adv,Troilus and Criseyde; Book IV 554,data/riverside_cats/TC4_riv.cat,I have ek thought so it were hire assent,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,thanne,than,adv,Troilus and Criseyde; Book IV 556,data/riverside_cats/TC4_riv.cat,Than thynke I this were hire accusement,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,nought,nought,adv,Troilus and Criseyde; Book IV 557,data/riverside_cats/TC4_riv.cat,Syn wel I woot I may hire nought purchace,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book IV 558,data/riverside_cats/TC4_riv.cat,For syn my fader in so heigh a place,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,yet,yet,adv,Troilus and Criseyde; Book IV 561,data/riverside_cats/TC4_riv.cat,Yet drede I moost hire herte to perturbe,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,not,nat,adv,Troilus and Criseyde; Book IV 574,data/riverside_cats/TC4_riv.cat,And reson nyl nat so myn herte dredeth,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book IV 574,data/riverside_cats/TC4_riv.cat,And reson nyl nat so myn herte dredeth,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,thus,thus,adv,Troilus and Criseyde; Book IV 575,data/riverside_cats/TC4_riv.cat,Thus wepyng that he koude nevere cesse,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,hou,how,adv&conj,Troilus and Criseyde; Book IV 576,data/riverside_cats/TC4_riv.cat,He seyde Allas how shal I wrecche fare,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,al-wei,alwey,adv,Troilus and Criseyde; Book IV 577,data/riverside_cats/TC4_riv.cat,For wel fele I alwey my love encresse,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,al-wei,alway,adv,Troilus and Criseyde; Book IV 578,data/riverside_cats/TC4_riv.cat,And hope is lasse and lasse alway Pandare,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,ek,ek,adv,Troilus and Criseyde; Book IV 579,data/riverside_cats/TC4_riv.cat,Encressen ek the causes of my care,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book IV 580,data/riverside_cats/TC4_riv.cat,So weilaway whi nyl myn herte breste,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,whi,whi,adv,Troilus and Criseyde; Book IV 580,data/riverside_cats/TC4_riv.cat,So weilaway whi nyl myn herte breste,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book IV 583,data/riverside_cats/TC4_riv.cat,Don as the list but hadde ich it so hoote,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,whan,whan,adv&conj,Troilus and Criseyde; Book IV 587,data/riverside_cats/TC4_riv.cat,For whan men han wel cryd than wol they rowne,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,thanne,than,adv,Troilus and Criseyde; Book IV 587,data/riverside_cats/TC4_riv.cat,For whan men han wel cryd than wol they rowne,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,ek,ek,adv,Troilus and Criseyde; Book IV 588,data/riverside_cats/TC4_riv.cat,Ek wonder last but nyne nyght nevere in towne,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,ai,ay,adv,Troilus and Criseyde; Book IV 589,data/riverside_cats/TC4_riv.cat,Devyne not in resoun ay so depe,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book IV 589,data/riverside_cats/TC4_riv.cat,Devyne not in resoun ay so depe,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,an-on,anon,adv,Troilus and Criseyde; Book IV 590,data/riverside_cats/TC4_riv.cat,Ne preciously but help thiself anon,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,up,up,adv,Troilus and Criseyde; Book IV 593,data/riverside_cats/TC4_riv.cat,Ris up for by myn hed she shal not goon,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,not,not,adv,Troilus and Criseyde; Book IV 593,data/riverside_cats/TC4_riv.cat,Ris up for by myn hed she shal not goon,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,rathere,rather,adv%comp,Troilus and Criseyde; Book IV 594,data/riverside_cats/TC4_riv.cat,And rather be in blame a lite ifounde,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,most,moost,adv%sup,Troilus and Criseyde; Book IV 597,data/riverside_cats/TC4_riv.cat,Hire to witholden that ye love moost,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,paraventure,peraunter,adv,Troilus and Criseyde; Book IV 598,data/riverside_cats/TC4_riv.cat,Peraunter she myghte holde the for nyce,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,ek,ek,adv,Troilus and Criseyde; Book IV 600,data/riverside_cats/TC4_riv.cat,Thenk ek Fortune as wel thiselven woost,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,her-after,hereafter,adv,Troilus and Criseyde; Book IV 604,data/riverside_cats/TC4_riv.cat,Thow shalt thiself thi pees hereafter make,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,not,nat,adv,Troilus and Criseyde; Book IV 605,data/riverside_cats/TC4_riv.cat,But as for me certeyn I kan nat leve,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,nou,now,adv,Troilus and Criseyde; Book IV 606,data/riverside_cats/TC4_riv.cat,That she wolde it as now for yvel take,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,whi,whi,adv,Troilus and Criseyde; Book IV 607,data/riverside_cats/TC4_riv.cat,Whi sholde thanne of ferd thyn herte quake,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,ek,ek,adv,Troilus and Criseyde; Book IV 608,data/riverside_cats/TC4_riv.cat,Thenk ek how Paris hath that is thi brother,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,hou,how,adv&conj,Troilus and Criseyde; Book IV 608,data/riverside_cats/TC4_riv.cat,Thenk ek how Paris hath that is thi brother,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,whi,whi,adv,Troilus and Criseyde; Book IV 609,data/riverside_cats/TC4_riv.cat,A love and whi shaltow nat have another,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,nou,now,adv,Troilus and Criseyde; Book IV 612,data/riverside_cats/TC4_riv.cat,Now loveth the as wel as thow dost here,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book IV 613,data/riverside_cats/TC4_riv.cat,God help me so she nyl nat take agrief,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,not,nat,adv,Troilus and Criseyde; Book IV 613,data/riverside_cats/TC4_riv.cat,God help me so she nyl nat take agrief,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,agref,agrief,adv,Troilus and Criseyde; Book IV 613,data/riverside_cats/TC4_riv.cat,God help me so she nyl nat take agrief,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book IV 616,data/riverside_cats/TC4_riv.cat,Thanne is she fals so love hire wel the lasse,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,for-thi,forthi,adv&conj,Troilus and Criseyde; Book IV 617,data/riverside_cats/TC4_riv.cat,Forthi tak herte and thynk right as a knyght,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,nou,now,adv,Troilus and Criseyde; Book IV 619,data/riverside_cats/TC4_riv.cat,Kith now somwhat thi corage and thi myght,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,som-what,somwhat,adv,Troilus and Criseyde; Book IV 619,data/riverside_cats/TC4_riv.cat,Kith now somwhat thi corage and thi myght,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,not,nat,adv,Troilus and Criseyde; Book IV 621,data/riverside_cats/TC4_riv.cat,Lat nat this wrecched wo thyn herte gnawe,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,adieu,adieu,adv#interj,Troilus and Criseyde; Book IV 630,data/riverside_cats/TC4_riv.cat,Adieu the devel spede hym that it recche,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,not,nat,adv,Troilus and Criseyde; Book IV 633,data/riverside_cats/TC4_riv.cat,But certeynly thow maist nat so me priken,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book IV 633,data/riverside_cats/TC4_riv.cat,But certeynly thow maist nat so me priken,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book IV 634,data/riverside_cats/TC4_riv.cat,Ne peyne non ne may me so tormente,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,not,nat,adv,Troilus and Criseyde; Book IV 635,data/riverside_cats/TC4_riv.cat,That for no cas it is nat myn entente,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book IV 638,data/riverside_cats/TC4_riv.cat,Whi so mene I quod Pandare al this day,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,not,nat,adv,Troilus and Criseyde; Book IV 642,data/riverside_cats/TC4_riv.cat,That nost nat that she wol ben yvele appayed,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,nought,nought,adv,Troilus and Criseyde; Book IV 643,data/riverside_cats/TC4_riv.cat,To ravysshe hire syn thow hast nought ben there,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,for-thi,forthi,adv&conj,Troilus and Criseyde; Book IV 645,data/riverside_cats/TC4_riv.cat,Forthi ris up as nought ne were anon,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,an-on,anon,adv,Troilus and Criseyde; Book IV 645,data/riverside_cats/TC4_riv.cat,Forthi ris up as nought ne were anon,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,whider,whider,adv,Troilus and Criseyde; Book IV 647,data/riverside_cats/TC4_riv.cat,Or he may wondren whider thow art goon,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book IV 652,data/riverside_cats/TC4_riv.cat,For I shal shape it so that sikerly,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,nou,now,adv,Troilus and Criseyde; Book IV 658,data/riverside_cats/TC4_riv.cat,And far now wel for in this point I reste,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,al,al,adv,Troilus and Criseyde; Book IV 662,data/riverside_cats/TC4_riv.cat,Fro man to man and made this tale al newe,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,hou,how,adv&conj,Troilus and Criseyde; Book IV 663,data/riverside_cats/TC4_riv.cat,How Calkas doughter with hire brighte hewe,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,righte,right,adv,Troilus and Criseyde; Book IV 668,data/riverside_cats/TC4_riv.cat,As in this cas right nought ne whan he deyde,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,whan,whan,adv&conj,Troilus and Criseyde; Book IV 668,data/riverside_cats/TC4_riv.cat,As in this cas right nought ne whan he deyde,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book IV 674,data/riverside_cats/TC4_riv.cat,On Troilus iset so wonder faste,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,wonder,wonder,adv,Troilus and Criseyde; Book IV 674,data/riverside_cats/TC4_riv.cat,On Troilus iset so wonder faste,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,thus,thus,adv,Troilus and Criseyde; Book IV 678,data/riverside_cats/TC4_riv.cat,And thus she brenneth both in love and drede,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book IV 679,data/riverside_cats/TC4_riv.cat,So that she nyste what was best to reede,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book IV 682,data/riverside_cats/TC4_riv.cat,So to Criseyde of wommen com a route,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,first,first,adv,Troilus and Criseyde; Book IV 687,data/riverside_cats/TC4_riv.cat,Quod first that oon I am glad trewely,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,iwis,ywis,adv,Troilus and Criseyde; Book IV 689,data/riverside_cats/TC4_riv.cat,Another seyde Ywis so nam nat I,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book IV 689,data/riverside_cats/TC4_riv.cat,Another seyde Ywis so nam nat I,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,al,al,adv,Troilus and Criseyde; Book IV 690,data/riverside_cats/TC4_riv.cat,For al to litel hath she with us be,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,to,to,adv2,Troilus and Criseyde; Book IV 690,data/riverside_cats/TC4_riv.cat,For al to litel hath she with us be,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,litel,litel,adv,Troilus and Criseyde; Book IV 690,data/riverside_cats/TC4_riv.cat,For al to litel hath she with us be,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,tho,tho,adv,Troilus and Criseyde; Book IV 691,data/riverside_cats/TC4_riv.cat,Quod tho the thridde I hope ywis that she,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,iwis,ywis,adv,Troilus and Criseyde; Book IV 691,data/riverside_cats/TC4_riv.cat,Quod tho the thridde I hope ywis that she,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,whan,whan,adv&conj,Troilus and Criseyde; Book IV 693,data/riverside_cats/TC4_riv.cat,That whan she goth almyghty God hire gide,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,thennes,thennes,adv,Troilus and Criseyde; Book IV 695,data/riverside_cats/TC4_riv.cat,She herde hem right as though she thennes were,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,al-wei,alwey,adv,Troilus and Criseyde; Book IV 700,data/riverside_cats/TC4_riv.cat,Withouten word on hym alwey she thoughte,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,thus,thus,adv,Troilus and Criseyde; Book IV 701,data/riverside_cats/TC4_riv.cat,Thise wommen that thus wenden hire to plese,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book IV 706,data/riverside_cats/TC4_riv.cat,So that she felte almost hire herte dye,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,no,no,adv,Troilus and Criseyde; Book IV 708,data/riverside_cats/TC4_riv.cat,For which no lenger myghte she restreyne,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,lengere,lenger,adv%comp,Troilus and Criseyde; Book IV 708,data/riverside_cats/TC4_riv.cat,For which no lenger myghte she restreyne,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book IV 709,data/riverside_cats/TC4_riv.cat,Hir teeris so they gonnen up to welle,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,up,up,adv,Troilus and Criseyde; Book IV 709,data/riverside_cats/TC4_riv.cat,Hir teeris so they gonnen up to welle,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book IV 720,data/riverside_cats/TC4_riv.cat,Seigh hire so wepe and thoughte it kyndenesse,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,ek,ek,adv,Troilus and Criseyde; Book IV 721,data/riverside_cats/TC4_riv.cat,And ech of hem wepte ek for hire destresse,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,litel,litel,adv,Troilus and Criseyde; Book IV 723,data/riverside_cats/TC4_riv.cat,Of thyng God woot on which she litel thoughte,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,ther-with,therwith,adv,Troilus and Criseyde; Book IV 726,data/riverside_cats/TC4_riv.cat,But swich an ese therwith they hire wroughte,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,hom,hom,adv,Troilus and Criseyde; Book IV 730,data/riverside_cats/TC4_riv.cat,They toke hire leve and hom they wenten alle,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,up,up,adv,Troilus and Criseyde; Book IV 732,data/riverside_cats/TC4_riv.cat,Into hire chambre up went out of the halle,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,thennes,thennes,adv,Troilus and Criseyde; Book IV 734,data/riverside_cats/TC4_riv.cat,In purpos nevere thennes for to rise,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,thus,thus,adv,Troilus and Criseyde; Book IV 735,data/riverside_cats/TC4_riv.cat,And thus she wroughte as I shal yow devyse,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,whilom,whilom,adv,Troilus and Criseyde; Book IV 740,data/riverside_cats/TC4_riv.cat,Hire hewe whilom bright that tho was pale,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,tho,tho,adv,Troilus and Criseyde; Book IV 740,data/riverside_cats/TC4_riv.cat,Hire hewe whilom bright that tho was pale,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,thus,thus,adv,Troilus and Criseyde; Book IV 742,data/riverside_cats/TC4_riv.cat,And thus she spak sobbyng in hire compleynte,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,thus,thus,adv,Troilus and Criseyde; Book IV 746,data/riverside_cats/TC4_riv.cat,Moot goon and thus departen fro my knyght,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,first,first,adv,Troilus and Criseyde; Book IV 748,data/riverside_cats/TC4_riv.cat,On which I saugh hym first with eyen tweyne,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,ther-with,therwith,adv,Troilus and Criseyde; Book IV 750,data/riverside_cats/TC4_riv.cat,Therwith the teris from hire eyen two,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,doun,down,adv,Troilus and Criseyde; Book IV 751,data/riverside_cats/TC4_riv.cat,Down fille as shour in Aperil ful swithe,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,hou,how,adv&conj,Troilus and Criseyde; Book IV 757,data/riverside_cats/TC4_riv.cat,She seyde How shal he don and ich also,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,also,also,adv,Troilus and Criseyde; Book IV 757,data/riverside_cats/TC4_riv.cat,She seyde How shal he don and ich also,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,hou,how,adv&conj,Troilus and Criseyde; Book IV 758,data/riverside_cats/TC4_riv.cat,How sholde I lyve if that I from hym twynne,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book IV 759,data/riverside_cats/TC4_riv.cat,O deere herte eke that I love so,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,thus,thus,adv,Troilus and Criseyde; Book IV 764,data/riverside_cats/TC4_riv.cat,To what fyn sholde I lyve and sorwen thus,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,hou,how,adv&conj,Troilus and Criseyde; Book IV 765,data/riverside_cats/TC4_riv.cat,How sholde a fissh withouten water dure,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,hou,how,adv&conj,Troilus and Criseyde; Book IV 767,data/riverside_cats/TC4_riv.cat,How sholde a plaunte or lyves creature,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,thus,thus,adv,Troilus and Criseyde; Book IV 771,data/riverside_cats/TC4_riv.cat,I shal doon thus syn neither swerd ne darte,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,not,nat,adv,Troilus and Criseyde; Book IV 774,data/riverside_cats/TC4_riv.cat,If sorwe of that nyl nat my bane be,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,thus,thus,adv,Troilus and Criseyde; Book IV 777,data/riverside_cats/TC4_riv.cat,And thus myselven wol I don to dethe,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,ai,ay,adv,Troilus and Criseyde; Book IV 782,data/riverside_cats/TC4_riv.cat,And of myn ordre ay til deth me mete,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,ek,ek,adv,Troilus and Criseyde; Book IV 785,data/riverside_cats/TC4_riv.cat,Myn herte and ek the woful goost therinne,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,thus,thus,adv,Troilus and Criseyde; Book IV 792,data/riverside_cats/TC4_riv.cat,Thus herte myn for Antenor allas,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,hou,how,adv&conj,Troilus and Criseyde; Book IV 794,data/riverside_cats/TC4_riv.cat,But how shul ye don in this sorwful cas,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,hou,how,adv&conj,Troilus and Criseyde; Book IV 795,data/riverside_cats/TC4_riv.cat,How shal youre tendre herte this sustene,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,also,also,adv,Troilus and Criseyde; Book IV 797,data/riverside_cats/TC4_riv.cat,And me also for sothly for to seye,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,so,so,adv,Troilus and Criseyde; Book IV 798,data/riverside_cats/TC4_riv.cat,So ye wel fare I recche naught to deye,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,nought,naught,adv,Troilus and Criseyde; Book IV 798,data/riverside_cats/TC4_riv.cat,So ye wel fare I recche naught to deye,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,hou,how,adv&conj,Troilus and Criseyde; Book IV 799,data/riverside_cats/TC4_riv.cat,How myghte it evere yred ben or ysonge,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,thus,thus,adv,Troilus and Criseyde; Book IV 808,data/riverside_cats/TC4_riv.cat,That for the beste it was acorded thus,RIVERSIDE
TC4_gui_complete.csv,827,RULE_13_ADV_NO_E,al,al,adv,Troilus and Criseyde; Book IV 812,data/riverside_cats/TC4_riv.cat,Com hire to telle al hoolly his message,RIVERSIDE
