"""Namoore of this, for Goddes dignitee,""",||,"¶“No moore of this, for Goddes dignitee,”"
data/riverside_cats/MelPro_riv.cat,data/oxford_txts/MelPro_oxford.txt,data/csvs/MelPro,07-3-ch 963,,,10,Fro,the,sentence,of,this,tretys,lyte
data/riverside_cats/MelPro_riv.cat,data/oxford_txts/MelPro_oxford.txt,data/csvs/MelPro,07-3-ch 963,,,10,u,S,uSu,S,u,Su,Sx
data/riverside_cats/MelPro_riv.cat,data/oxford_txts/MelPro_oxford.txt,data/csvs/MelPro,07-3-ch 963,,,10,from@prep,the@def_art,sentence@n,of@prep,this@gram_adj,tretise@n,lite@adj1
data/riverside_cats/MelPro_riv.cat,data/oxford_txts/MelPro_oxford.txt,data/csvs/MelPro,07-3-ch 963,,,10,Fro,the,sentence,of,this,tretis,lite
data/riverside_cats/MelPro_riv.cat,data/oxford_txts/MelPro_oxford.txt,data/csvs/MelPro,07-3-ch 963,,,10,u,S,uSu,S,u,Su,Sx
data/riverside_cats/MelPro_riv.cat,data/oxford_txts/MelPro_oxford.txt,data/csvs/MelPro,07-3-ch 963,,,10,from@prep,the@def_art,sentence@n,of@prep,this@gram_adj,tretise@n,lite@adj1

After the which this murye tale I write.,||,After the which this mury tale I write.
data/riverside_cats/MelPro_riv.cat,data/oxford_txts/MelPro_oxford.txt,data/csvs/MelPro,07-3-ch 964,,,10,After,the,which,this,murye,tale,I,write
data/riverside_cats/MelPro_riv.cat,data/oxford_txts/MelPro_oxford.txt,data/csvs/MelPro,07-3-ch 964,,,10,uS,u,S,u,Su,Sx,u,Sx
data/riverside_cats/MelPro_riv.cat,data/oxford_txts/MelPro_oxford.txt,data/csvs/MelPro,07-3-ch 964,,,10,after@prep,the@def_art,which@pron,this@gram_adj,mirie@adj,tale@n,ich@pron%nom,writen@v%pr_1
data/riverside_cats/MelPro_riv.cat,data/oxford_txts/MelPro_oxford.txt,data/csvs/MelPro,07-3-ch 964,,,10,After,the,which,this,mury,tale,I,write
data/riverside_cats/MelPro_riv.cat,data/oxford_txts/MelPro_oxford.txt,data/csvs/MelPro,07-3-ch 964,,,10,uS,u,S,u,Su,Sx,u,Sx
data/riverside_cats/MelPro_riv.cat,data/oxford_txts/MelPro_oxford.txt,data/csvs/MelPro,07-3-ch 964,,,10,after@prep,the@def_art,which@pron,this@gram_adj,mirie@adj,tale@n,ich@pron%nom,writen@v%pr_1

"And therfore herkneth what that I shal seye,",||,"And therfor herkneth what that I shal seye,"
data/riverside_cats/MelPro_riv.cat,data/oxford_txts/MelPro_oxford.txt,data/csvs/MelPro,07-3-ch 965,,,10,And,therfore,herkneth,what,that,I,shal,seye
data/riverside_cats/MelPro_riv.cat,data/oxford_txts/MelPro_oxford.txt,data/csvs/MelPro,07-3-ch 965,,,10,u,Sux,Su,S,u,S,u,S
data/riverside_cats/MelPro_riv.cat,data/oxford_txts/MelPro_oxford.txt,data/csvs/MelPro,07-3-ch 965,,,10,and@conj,ther-fore@adv,herkenen@v%imp,what@pron,that@pron,ich@pron%nom,shulen@v1%pr_1,seien@v1%inf
data/riverside_cats/MelPro_riv.cat,data/oxford_txts/MelPro_oxford.txt,data/csvs/MelPro,07-3-ch 965,,,10,And,therfor,herkneth,what,that,I,shal,seye
data/riverside_cats/MelPro_riv.cat,data/oxford_txts/MelPro_oxford.txt,data/csvs/MelPro,07-3-ch 965,,,10,u,Su,Su,S,u,S,u,S
data/riverside_cats/MelPro_riv.cat,data/oxford_txts/MelPro_oxford.txt,data/csvs/MelPro,07-3-ch 965,,,10,and@conj,ther-fore@adv,herkenen@v%imp,what@pron,that@pron,ich@pron%nom,shulen@v1%pr_1,seien@v1%inf

"And lat me tellen al my tale, I preye.""",||,"And lat me tellen al my tale, I preye.”"
data/riverside_cats/MelPro_riv.cat,data/oxford_txts/MelPro_oxford.txt,data/csvs/MelPro,07-3-ch 966,,,10,And,lat,me,tellen,al,my,tale,I,preye
data/riverside_cats/MelPro_riv.cat,data/oxford_txts/MelPro_oxford.txt,data/csvs/MelPro,07-3-ch 966,,,10,u,S,u,Su,S,u,Sx,u,S
data/riverside_cats/MelPro_riv.cat,data/oxford_txts/MelPro_oxford.txt,data/csvs/MelPro,07-3-ch 966,,,10,and@conj,leten@v%imp,me@pron2%obj,tellen@v%inf,al@gram_adj,min@pron%gen,tale@n,ich@pron%nom,preien@v1%pr_1
data/riverside_cats/MelPro_riv.cat,data/oxford_txts/MelPro_oxford.txt,data/csvs/MelPro,07-3-ch 966,,,10,And,lat,me,tellen,al,my,tale,I,preye
data/riverside_cats/MelPro_riv.cat,data/oxford_txts/MelPro_oxford.txt,data/csvs/MelPro,07-3-ch 966,,,10,u,S,u,Su,S,u,Sx,u,S
data/riverside_cats/MelPro_riv.cat,data/oxford_txts/MelPro_oxford.txt,data/csvs/MelPro,07-3-ch 966,,,10,and@conj,leten@v%imp,me@pron2%obj,tellen@v%inf,al@gram_adj,min@pron%gen,tale@n,ich@pron%nom,preien@v1%pr_1

