OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
That whan they have a certein purpos take,"That, whan they have a certein purpos take",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 702,,10,10,That whan they have a certein purpos take,That whan they have a certein purpos take,u S u Sx u Su Su Sx,u S u Sx u Su Su Sx,that@conj whan@adv&conj thei@pron%pl_nom haven@v%pr_pl a@indef_art certain@adj purpos@n taken@v%ppl,that@conj whan@adv&conj thei@pron%pl_nom haven@v%pr_pl a@indef_art certain@adj purpos@n taken@v%ppl,
They kan nat stynte of hire entencion,They can nat stinte° of hir entencioun,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 703,,10,10,They kan nat stynte of hire entencion,They can nat stinte of hir entencioun,u S u Sx u Sx uSuS,u S u Sx u S uSuS,thei@pron%pl_nom connen@v%pr_pl not@adv stinten@v%inf of@prep here@pron%pl_gen entencioun@n,thei@pron%pl_nom connen@v%pr_pl not@adv stinten@v%inf of@prep here@pron%pl_gen entencioun@n,
"But, right as they were bounden to that stake","But, right as° they were bounden to a stake",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 704,DIFF,10,10,But right as they were bounden to that stake,But right as they were bounden to a stake,u S u S ux Su S u Sx,u S u S ux Su S u Sx,but@conj righte@adv as@conj thei@pron%pl_nom ben@v%pt_pl binden@v%ppl to@prep that@art&gram_adj stake@n,but@conj righte@adv as@conj thei@pron%pl_nom ben@v%pt_pl binden@v%ppl to@prep  stake@n,
They wol nat of that firste purpos slake.,They wol nat of that firste purpos slake.°,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 705,,10,10,They wol nat of that firste purpos slake,They wol nat of that firste purpos slake,u S u S u Su Su Sx,u S u S u Su Su Sx,thei@pron%pl_nom willen@v%pr_pl not@adv of@prep that@art&gram_adj first@num_adj purpos@n slaken@v1%inf,thei@pron%pl_nom willen@v%pr_pl not@adv of@prep that@art&gram_adj first@num_adj purpos@n slaken@v1%inf,
Right so this markys fulliche hath purposed,Right so this markis fulliche hath purposed,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 706,,10,10,Right so this markys fulliche hath purposed,Right so this markis fulliche hath purposed,u S u Su Sux S uSx,u S u Su Sux S uSx,righte@adv so@adv this@gram_adj markis@n fulli@adv haven@v%pr_3 purposen@v%ppl,righte@adv so@adv this@gram_adj markis@n fulli@adv haven@v%pr_3 purposen@v%ppl,
To tempte his wyf as he was first disposed.,"To tempte his wif, as he was first disposed.",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 707,,10,10,To tempte his wyf as he was first disposed,To tempte his wif as he was first disposed,u Sx u S u S u S uSx,u Sx u S u S u S uSx,to@part tempten@v%inf his@pron1%gen wif@n as@conj he@pron1%nom ben@v%pt_3 first@adv disposen@v%ppl,to@part tempten@v%inf his@pron1%gen wif@n as@conj he@pron1%nom ben@v%pt_3 first@adv disposen@v%ppl,
He waiteth if by word or contenance,"He waiteth,° if by word or contenance°",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 708,,10,10,He waiteth if by word or contenance,He waiteth if by word or contenance,u Su S u S u SuSx,u Su S u S u SuSx,he@pron1%nom waiten@v%pr_3 if@conj bi@prep word@n or@conj contenaunce@n,he@pron1%nom waiten@v%pr_3 if@conj bi@prep word@n or@conj contenaunce@n,
That she to hym was changed of corage,That she to him was changed of corage;,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 709,,10,10,That she to hym was changed of corage,That she to him was changed of corage,u S u S u Su S uSx,u S u S u Su S uSx,that@conj she@pron%nom to@prep him@pron%obj ben@v%pt_3 chaungen@v%ppl of@prep corage@n,that@conj she@pron%nom to@prep him@pron%obj ben@v%pt_3 chaungen@v%ppl of@prep corage@n,
But nevere koude he fynde variance.,But never coude he finde variance;,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 710,,10,10,But nevere koude he fynde variance,But never coude he finde variance,u Sux Sx u Su SuSx,u Su Sx u Su SuSx,but@conj never@adv connen@v%pt_3 he@pron1%nom finden@v%inf variaunce@n,but@conj never@adv connen@v%pt_3 he@pron1%nom finden@v%inf variaunce@n,
She was ay oon in herte and in visage,She was ay oon° in herte and in visage;,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 711,,10,10,She was ay oon in herte and in visage,She was ay oon in herte and in visage,u S u S u Sx u S uSx,u S u S u Sx u S uSx,she@pron%nom ben@v%pt_3 ai@adv on@num_adj in@prep herte@n and@conj in@prep visage@n,she@pron%nom ben@v%pt_3 ai@adv on@num_adj in@prep herte@n and@conj in@prep visage@n,
And ay the forther that she was in age,And ay the forther that she was in age,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 712,,10,10,And ay the forther that she was in age,And ay the forther that she was in age,u S u Su S u S u Sx,u S u Su S u S u Sx,and@conj ai@adv the@adv further@adv%comp that@conj she@pron%nom ben@v%pt_3 in@prep age@n,and@conj ai@adv the@adv further@adv%comp that@conj she@pron%nom ben@v%pt_3 in@prep age@n,
"The moore trewe, if that it were possible","The more trewe, if that it were possible",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 713,,10,10,The moore trewe if that it were possible,The more trewe if that it were possible,u Su Sx u S u Sx uSx,u Su Sx u S u Sx uSx,the@adv more@adv%comp treu@adj if@conj that@conj hit@pron ben@v%pt_3 possible@adj,the@adv more@adv%comp treu@adj if@conj that@conj hit@pron ben@v%pt_3 possible@adj,
"She was to hym in love, and moore penyble.","She was to him in love, and more penible.°",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 714,,10,10,She was to hym in love and moore penyble,She was to him in love and more penible,u S u S u Sx u Sx uSx,u S u S u Sx u Sx uSx,she@pron%nom ben@v%pt_3 to@prep him@pron%obj in@prep love@n1 and@conj more@adv%comp penible@adj,she@pron%nom ben@v%pt_3 to@prep him@pron%obj in@prep love@n1 and@conj more@adv%comp penible@adj,
For which it semed thus: that of hem two,"For which it semed thus, that of hem two",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 715,,10,10,For which it semed thus that of hem two,For which it semed thus that of hem two,u S u Su S u S u S,u S u Su S u S u S,for@prep which@pron hit@pron semen@v2%pt_3 thus@adv that@conj of@prep hem@pron%pl_obj two@num_adj,for@prep which@pron hit@pron semen@v2%pt_3 thus@adv that@conj of@prep hem@pron%pl_obj two@num_adj,
"Ther nas but o wyl, for as Walter leste","Ther nas but o wil; for, as Walter leste",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 716,,10,10,Ther nas but o wyl for as Walter leste,Ther nas but o wil for as Walter leste,u S u S u S u Su Sx,u S u S u S u Su Sx,ther@adv ben@v%pt_3_neg but@conj o@num_adj wille@n for@conj as@conj walter@n#propn listen@v1%pt_3,ther@adv ben@v%pt_3_neg but@conj o@num_adj wille@n for@conj as@conj walter@n#propn listen@v1%pt_3,
The same lust was hire plesance also.,The same lust was hir plesance also,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 717,,10,10,The same lust was hire plesance also,The same lust was hir plesance also,u Su S u Sx uSx uS,u Su S u S uSx uS,the@def_art same@gram_adj lust@n ben@v%pt_3 hire@pron1%fem_gen plesaunce@n1 also@adv,the@def_art same@gram_adj lust@n ben@v%pt_3 hire@pron1%fem_gen plesaunce@n1 also@adv,
"And, God be thanked, al fil for the beste.","And, God be thanked, al fil for the beste.",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 718,,10,10,And God be thanked al fil for the beste,And God be thanked al fil for the beste,u S u Su S u S u Sx,u S u Su S u S u Sx,and@conj god@n1#propn ben@v%pr_3 thanken@v%ppl al@gram_adjas_n fallen@v%pt_3 for@prep the@def_art best@adjas_n%sup,and@conj god@n1#propn ben@v%pr_3 thanken@v%ppl al@gram_adjas_n fallen@v%pt_3 for@prep the@def_art best@adjas_n%sup,
"She shewed wel, for no worldly unreste","She shewed wel, for no worldly unreste°",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 719,,10,10,She shewed wel for no worldly unreste,She shewed wel for no worldly unreste,u Su S u S uS uSx,u Su S u S uS uSx,she@pron%nom sheuen@v1%pt_3 wel@adv for@conj no@gram_adj worldli@adj unreste@n,she@pron%nom sheuen@v1%pt_3 wel@adv for@conj no@gram_adj worldli@adj unreste@n,
"A wyf, as of hirself, nothing ne sholde","A wif, as of hirself, no thing ne sholde",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 720,DIFF,10,10,A wyf as of hirself nothing ne sholde,A wif as of hirself no thing ne sholde,u S u S uS uS u Sx,u S u S uS u S u Sx,a@indef_art wif@n as@conj of@prep hire-self@pron no-thing@adv ne@adv shulen@v1%pt_3,a@indef_art wif@n as@conj of@prep hire-self@pron ne@adv  ne@adv shulen@v1%pt_3,
"Wille in effect, but as hir housbonde wolde.","Wille° in effect, but as hir housbond wolde.",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 721,,10,10,Wille in effect but as hir housbonde wolde,Wille in effect but as hir housbond wolde,ux S uS u S u Sux Sx,ux S uS u S u Su Sx,willen@v%inf in@prep effect@n but@conj as@conj hire@pron1%fem_gen hous-bonde@n willen@v%pt_3,willen@v%inf in@prep effect@n but@conj as@conj hire@pron1%fem_gen hous-bonde@n willen@v%pt_3,
The sclaundre of Walter ofte and wyde spradde,The sclaundre of° Walter ofte and wide spradde,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 722,,10,10,The sclaundre of Walter ofte and wyde spradde,The sclaundre of Walter ofte and wide spradde,u Sx u Su Sx u Su Sx,u Sx u Su Sx u Su Sx,the@def_art sclaundre@n of@prep walter@n#propn ofte@adv and@conj wide@adv spreden@v%pt_3,the@def_art sclaundre@n of@prep walter@n#propn ofte@adv and@conj wide@adv spreden@v%pt_3,
That of a crueel herte he wikkedly,That of a cruel herte he wikkedly,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 723,,10,10,That of a crueel herte he wikkedly,That of a cruel herte he wikkedly,u S u Su Sx u SuS,u S u Su Sx u SuS,that@pron of@prep a@indef_art cruel@adj herte@n he@pron1%nom wikkedli@adv,that@pron of@prep a@indef_art cruel@adj herte@n he@pron1%nom wikkedli@adv,
For he a povre womman wedded hadde,For° he a povre womman wedded hadde,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 724,,10,10,For he a povre womman wedded hadde,For he a povre womman wedded hadde,u S u Su Su Su Sx,u S u Su Su Su Sx,for@conj he@pron1%nom a@indef_art povre@adj womman@n wedden@v%ppl haven@v%pt_3,for@conj he@pron1%nom a@indef_art povre@adj womman@n wedden@v%ppl haven@v%pt_3,
Hath mordred bothe his children prively.,Hath mordred bothe his children prively.,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 725,,10,10,Hath mordred bothe his children prively,Hath mordred bothe his children prively,u Su Sx u Su SuS,u Su Sx u Su SuS,haven@v%pr_3 mortheren@v%ppl bothe@num_adj his@pron1%gen child@n%pl privelie@adv,haven@v%pr_3 mortheren@v%ppl bothe@num_adj his@pron1%gen child@n%pl privelie@adv,
Swich murmur was among hem comunly.,Swich murmur was among hem comunly.,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 726,,10,10,Swich murmur was among hem comunly,Swich murmur was among hem comunly,u Su S uS u SuS,u Su S uS u SuS,swich@gram_adj murmure@n ben@v%pt_3 amonges@prep hem@pron%pl_obj communeli@adv,swich@gram_adj murmure@n ben@v%pt_3 amonges@prep hem@pron%pl_obj communeli@adv,
"No wonder is, for to the peples ere","No wonder is, for to the peples ere",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 727,,10,10,No wonder is for to the peples ere,No wonder is for to the peples ere,u Su S u S u Su Sx,u Su S u S u Su Sx,no@gram_adj wonder@n ben@v%pr_3 for@conj to@prep the@def_art peple@n%gen ere@n1,no@gram_adj wonder@n ben@v%pr_3 for@conj to@prep the@def_art peple@n%gen ere@n1,
Ther cam no word but that they mordred were.,Ther cam no word but that they mordred were.,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 728,,10,10,Ther cam no word but that they mordred were,Ther cam no word but that they mordred were,u S u S u S u Su Sx,u S u S u S u Su Sx,ther@adv comen@v%pt_3 no@gram_adj word@n but@conj that@conj thei@pron%pl_nom mortheren@v%ppl ben@v%pt_pl,ther@adv comen@v%pt_3 no@gram_adj word@n but@conj that@conj thei@pron%pl_nom mortheren@v%ppl ben@v%pt_pl,
"For which, where as his peple therbifore","For which, wheras his peple therbifore",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 729,DIFF,10,10,For which where as his peple therbifore,For which wheras his peple therbifore,u S ux S u Su SuSx,u S uS u Su SuSx,for@prep which@pron wher@adv&conj as@conj his@pron1%gen peple@n ther-biforen@adv,for@prep which@pron  his@pron1%gen peple@n ther-biforen@adv,
"Hadde loved hym wel, the sclaundre of his diffame","Had loved him wel, the sclaundre° of his diffame°",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 730,,10,10,Hadde loved hym wel the sclaundre of his diffame,Had loved him wel the sclaundre of his diffame,ux Sx u S u Sx u S uSx,u Sx u S u Sx u S uSx,haven@v%pt_3 loven@v1%ppl him@pron%obj wel@adv the@def_art sclaundre@n of@prep his@pron1%gen defame@n,haven@v%pt_3 loven@v1%ppl him@pron%obj wel@adv the@def_art sclaundre@n of@prep his@pron1%gen defame@n,
Made hem that they hym hatede therfore.,Made hem that they him hatede therfore;,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 731,,9,9,Made hem that they hym hatede therfore,Made hem that they him hatede therfore,Sx u S u S uSx uSx,Sx u S u S uSx uSx,maken@v1%pt_3 hem@pron%pl_obj that@conj thei@pron%pl_nom him@pron%obj haten@v%pt_pl ther-fore@adv,maken@v1%pt_3 hem@pron%pl_obj that@conj thei@pron%pl_nom him@pron%obj haten@v%pt_pl ther-fore@adv,
To been a mordrere is an hateful name;,To been a mordrer is an hateful name.,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 732,,10,10,To been a mordrere is an hateful name,To been a mordrer is an hateful name,u S u Sxx u S uSu Sx,u S u Sx u S uSu Sx,to@part ben@v%inf a@indef_art mortherer@n ben@v%pr_3 a@indef_art hateful@adj name@n,to@part ben@v%inf a@indef_art mortherer@n ben@v%pr_3 a@indef_art hateful@adj name@n,
"But nathelees, for ernest ne for game","But natheles, for ernest ne for game°",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 733,,10,10,But nathelees for ernest ne for game,But natheles for ernest ne for game,u SuS u Su S u Sx,u SuS u Su S u Sx,but@conj no-the-lesse@adv for@prep ernest@n ne@conj1 for@prep game@n,but@conj no-the-lesse@adv for@prep ernest@n ne@conj1 for@prep game@n,
He of his crueel purpos nolde stente;,He of his cruel purpos nolde stente;°,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 734,,10,10,He of his crueel purpos nolde stente,He of his cruel purpos nolde stente,u S u Su Su Su Sx,u S u Su Su Su Sx,he@pron1%nom of@prep his@pron1%gen cruel@adj purpos@n willen@v%pt_3_neg stinten@v%inf,he@pron1%nom of@prep his@pron1%gen cruel@adj purpos@n willen@v%pt_3_neg stinten@v%inf,
To tempte his wyf was set al his entente.,To tempte his wif was set al his entente.,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 735,,10,10,To tempte his wyf was set al his entente,To tempte his wif was set al his entente,u Sx u S u S u S uSx,u Sx u S u S u S uSx,to@part tempten@v%inf his@pron1%gen wif@n ben@v%pt_3 setten@v%ppl al@gram_adj his@pron1%gen entente@n,to@part tempten@v%inf his@pron1%gen wif@n ben@v%pt_3 setten@v%ppl al@gram_adj his@pron1%gen entente@n,
Whan that his doghter twelve yeer was of age,Whan that his doghter twelf yeer was of age,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 736,DIFF,10,10,Whan that his doghter twelve yeer was of age,Whan that his doghter twelf yeer was of age,u S u Su Sx u S u Sx,u S u Su S u S u Sx,whan@adv&conj that@part his@pron1%gen doughter@n twelve@num_adj yer@n ben@v%pt_3 of@prep age@n,whan@adv&conj that@part his@pron1%gen doughter@n  yer@n ben@v%pt_3 of@prep age@n,
"He to the court of Rome, in subtil wyse","He to the court of Rome, in subtil wise",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 737,,10,10,He to the court of Rome in subtil wyse,He to the court of Rome in subtil wise,u S u S u Sx u Su Sx,u S u S u Sx u Su Sx,he@pron1%nom to@prep the@def_art court@n1 of@prep rome@n#propn in@prep sotil@adj wise@n2,he@pron1%nom to@prep the@def_art court@n1 of@prep rome@n#propn in@prep sotil@adj wise@n2,
"Enformed of his wyl, sente his message","Enformed of his wil, sente his message,°",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 738,,10,10,Enformed of his wyl sente his message,Enformed of his wil sente his message,uSu S u S ux S uSx,uSu S u S ux S uSx,enfourmen@v%ppl_abs of@prep his@pron1%gen wille@n senden@v2%pt_3 his@pron1%gen message@n1,enfourmen@v%ppl_abs of@prep his@pron1%gen wille@n senden@v2%pt_3 his@pron1%gen message@n1,
Comaundynge hem swiche bulles to devyse,Comaunding hem swich bulles° to devise,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 739,,10,10,Comaundynge hem swiche bulles to devyse,Comaunding hem swich bulles to devise,uSux S ux Su S uSx,uSu S u Su S uSx,commaunden@v%prp_abs hem@pron%pl_obj swich@gram_adj bulle@n%pl to@part devisen@v%inf,commaunden@v%prp_abs hem@pron%pl_obj swich@gram_adj bulle@n%pl to@part devisen@v%inf,
As to his crueel purpos may suffyse --,As to his cruel purpos may suffise,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 740,,10,10,As to his crueel purpos may suffyse,As to his cruel purpos may suffise,u S u Su Su S uSx,u S u Su Su S uSx,as@conj to@prep his@pron1%gen cruel@adj purpos@n mouen@v3%pr_3 suffisen@v%inf --@dash,as@conj to@prep his@pron1%gen cruel@adj purpos@n mouen@v3%pr_3 suffisen@v%inf --@dash,
"How that the pope, as for his peples reste","How that the Pope, as for his peples reste,°",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 741,,10,10,How that the pope as for his peples reste,How that the Pope as for his peples reste,u S u Sx u S u Su Sx,u S u Sx u S u Su Sx,hou@adv&conj that@part the@def_art pope@n as@conj for@prep his@pron1%gen peple@n%gen reste@n1,hou@adv&conj that@part the@def_art pope@n as@conj for@prep his@pron1%gen peple@n%gen reste@n1,
"Bad hym to wedde another, if hym leste.","Bad him to wedde another, if him leste.",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 742,,10,10,Bad hym to wedde another if hym leste,Bad him to wedde another if him leste,u S u Sx uSu S u Sx,u S u Sx uSu S u Sx,bidden@v%pt_3 him@pron%obj to@part wedden@v%inf another@pron if@conj him@pron%obj listen@v1%pt_3,bidden@v%pt_3 him@pron%obj to@part wedden@v%inf another@pron if@conj him@pron%obj listen@v1%pt_3,
"I seye, he bad they sholde countrefete","I seye, he bad they sholde countrefete°",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 743,,10,10,I seye he bad they sholde countrefete,I seye he bad they sholde countrefete,u S u S u Su SuSx,u S u S u Su SuSx,ich@pron%nom seien@v1%pr_1 he@pron1%nom bidden@v%pt_3 thei@pron%pl_nom shulen@v1%pt_pl countrefeten@v%inf,ich@pron%nom seien@v1%pr_1 he@pron1%nom bidden@v%pt_3 thei@pron%pl_nom shulen@v1%pt_pl countrefeten@v%inf,
"The popes bulles, makynge mencion","The Popes bulles, making mencioun",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 744,,10,10,The popes bulles makynge mencion,The Popes bulles making mencioun,u Su Su Sux SuS,u Su Su Su SuS,the@def_art pope@n%gen bulle@n%pl maken@v1%prp_abs mencioun@n,the@def_art pope@n%gen bulle@n%pl maken@v1%prp_abs mencioun@n,
That he hath leve his firste wyf to lete,"That he hath leve° his firste wif to lete,°",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 745,,10,10,That he hath leve his firste wyf to lete,That he hath leve his firste wif to lete,u S u Sx u Su S u Sx,u S u Sx u Su S u Sx,that@pron he@pron1%nom haven@v%pr_3 leve@n2 his@pron1%gen first@num_adj wif@n to@part leten@v%inf,that@pron he@pron1%nom haven@v%pr_3 leve@n2 his@pron1%gen first@num_adj wif@n to@part leten@v%inf,
As by the popes dispensacion,As by the Popes dispensacioun,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 746,,10,10,As by the popes dispensacion,As by the Popes dispensacioun,u S u Su SuSuS,u S u Su SuSuS,as@conj bi@prep the@def_art pope@n%gen dispensacion@n,as@conj bi@prep the@def_art pope@n%gen dispensacion@n,
To stynte rancour and dissencion,To stinte° rancour and dissencioun,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 747,,10,10,To stynte rancour and dissencion,To stinte rancour and dissencioun,u Su Su S uSuS,u Su Su S uSuS,to@part stinten@v%inf rancour@n and@conj dissencioun@n,to@part stinten@v%inf rancour@n and@conj dissencioun@n,
Bitwixe his peple and hym; thus seyde the bulle,Bitwixe° his peple and him; thus seid the bulle,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 748,,10,10,Bitwixe his peple and hym thus seyde the bulle,Bitwixe his peple and him thus seid the bulle,uSx u Sx u S u Sx u Sx,uSx u Sx u S u S u Sx,bitwixe@prep his@pron1%gen peple@n and@conj him@pron%obj thus@adv seien@v1%pt_3 the@def_art bulle@n,bitwixe@prep his@pron1%gen peple@n and@conj him@pron%obj thus@adv seien@v1%pt_3 the@def_art bulle@n,
The which they han publiced atte fulle.,The which they han publiced° atte fulle.,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 749,,10,10,The which they han publiced atte fulle,The which they han publiced atte fulle,u S u S uSu Su Sx,u S u S uSu Su Sx,the@def_art which@pron thei@pron%pl_nom haven@v%pr_pl publishen@v%ppl atte@prep fulle@n1,the@def_art which@pron thei@pron%pl_nom haven@v%pr_pl publishen@v%ppl atte@prep fulle@n1,
"The rude peple, as it no wonder is","The rude° peple, as it no wonder is",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 750,,10,10,The rude peple as it no wonder is,The rude peple as it no wonder is,u Su Sx u S u Su S,u Su Sx u S u Su S,the@def_art rude@adj peple@n as@conj hit@pron no@gram_adj wonder@n ben@v%pr_3,the@def_art rude@adj peple@n as@conj hit@pron no@gram_adj wonder@n ben@v%pr_3,
Wenden ful wel that it hadde be right so;,Wenden° ful wel that it had been right so;,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 751,DIFF,10,10,Wenden ful wel that it hadde be right so,Wenden ful wel that it had been right so,uS u S u S ux S u S,uS u S u S u S u S,wenen@v2%pt_pl ful@adv wel@adv that@conj hit@pron haven@v%pt_3 ben@v%ppl righte@adv so@adv,wenen@v2%pt_pl ful@adv wel@adv that@conj hit@pron haven@v%pt_3  righte@adv so@adv,
But whan thise tidynges came to Grisildis,But whan thise tidinges° cam to Grisildis,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 752,,10,10,But whan thise tidynges came to Grisildis,But whan thise tidinges cam to Grisildis,u S ux Sux Sx u SuS,u S ux Sux S u SuS,but@conj whan@adv&conj these@gram_adj%pl tidinge@n%pl comen@v%pt_pl to@prep grisilde@n#propn,but@conj whan@adv&conj these@gram_adj%pl tidinge@n%pl comen@v%pt_pl to@prep grisilde@n#propn,
I deeme that hire herte was ful wo.,I deme° that hir herte was ful wo.,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 753,,10,10,I deeme that hire herte was ful wo,I deme that hir herte was ful wo,u Sx u Su Su S u S,u Su S u Su S u S,ich@pron%nom demen@v%pr_1 that@conj hire@pron1%fem_gen herte@n ben@v%pt_3 ful@adv wo@n,ich@pron%nom demen@v%pr_1 that@conj hire@pron1%fem_gen herte@n ben@v%pt_3 ful@adv wo@n,
"But she, ylike sad for everemo","But she, ylike sad° for evermo",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 754,,10,10,But she ylike sad for everemo,But she ylike sad for evermo,u S uSx u S uSuS,u S uSu S u SuS,but@conj she@pron%nom iliche@adv sad@adj for@prep ever-mor@adv,but@conj she@pron%nom iliche@adv sad@adj for@prep ever-mor@adv,
