source_file,exception_count,headword,word,tag,line_number,filename,context,text_type
ClT_gui_complete.csv,107,willen,wol,v%pr_1,The Clerk's Tale 1173,data/riverside_cats/ClT_riv.cat,I wol with lusty herte fressh and grene,RIVERSIDE
ClT_gui_complete.csv,107,seien,seyn,v%inf,The Clerk's Tale 1174,data/riverside_cats/ClT_riv.cat,Seyn yow a song to glade yow I wene,RIVERSIDE
ClT_gui_complete.csv,107,ben,be,v%imp,The Clerk's Tale 1209,data/riverside_cats/ClT_riv.cat,If thou be foul be fre of thy dispence,RIVERSIDE
KnT_gui_complete.csv,162,hoten,highte,v%pt_3,The Knight's Tale 860,data/riverside_cats/KnT_riv.cat,Ther was a duc that highte Theseus,RIVERSIDE
KnT_gui_complete.csv,162,willen,wol,v%pr_1,The Knight's Tale 889,data/riverside_cats/KnT_riv.cat,I wol nat letten eek noon of this route,RIVERSIDE
KnT_gui_complete.csv,162,haven,have,v%imp,The Knight's Tale 919,data/riverside_cats/KnT_riv.cat,Have mercy on oure wo and oure distresse,RIVERSIDE
KnT_gui_complete.csv,162,haven,han,v%pr_pl,The Knight's Tale 929,data/riverside_cats/KnT_riv.cat,We han ben waitynge al this fourtenyght,RIVERSIDE
KnT_gui_complete.csv,162,don,doon,v%inf,The Knight's Tale 960,data/riverside_cats/KnT_riv.cat,He wolde doon so ferforthly his myght,RIVERSIDE
KnT_gui_complete.csv,162,hoten,highte,v%pt_3,The Knight's Tale 1013,data/riverside_cats/KnT_riv.cat,Of whiche two Arcita highte that oon,RIVERSIDE
KnT_gui_complete.csv,162,hoten,highte,v%pt_3,The Knight's Tale 1014,data/riverside_cats/KnT_riv.cat,And that oother knyght highte Palamon,RIVERSIDE
KnT_gui_complete.csv,162,haven,han,v%pr_pl,The Knight's Tale 1020,data/riverside_cats/KnT_riv.cat,Out of the taas the pilours han hem torn,RIVERSIDE
KnT_gui_complete.csv,162,haven,han,v%pr_pl,The Knight's Tale 1021,data/riverside_cats/KnT_riv.cat,And han hem caried softe unto the tente,RIVERSIDE
KnT_gui_complete.csv,162,don,doon,v%inf,The Knight's Tale 1047,data/riverside_cats/KnT_riv.cat,To doon honour to May and for to ryse,RIVERSIDE
KnT_gui_complete.csv,162,beren,born,v%ppl,The Knight's Tale 1073,data/riverside_cats/KnT_riv.cat,That he was born ful ofte he seyde allas,RIVERSIDE
KnT_gui_complete.csv,162,mouen,may,v%pr_pl,The Knight's Tale 1107,data/riverside_cats/KnT_riv.cat,Out of this prisoun help that we may scapen,RIVERSIDE
KnT_gui_complete.csv,162,haven,have,v%imp,The Knight's Tale 1110,data/riverside_cats/KnT_riv.cat,Of oure lynage have som compassioun,RIVERSIDE
KnT_gui_complete.csv,162,mouen,may,v%pr_1,The Knight's Tale 1121,data/riverside_cats/KnT_riv.cat,That I may seen hire atte leeste weye,RIVERSIDE
KnT_gui_complete.csv,162,ben,am,v%pr_1,The Knight's Tale 1131,data/riverside_cats/KnT_riv.cat,To me that am thy cosyn and thy brother,RIVERSIDE
KnT_gui_complete.csv,162,sweren,ysworn,v%ppl,The Knight's Tale 1132,data/riverside_cats/KnT_riv.cat,Ysworn ful depe and ech of us til oother,RIVERSIDE
KnT_gui_complete.csv,162,shulen,shal,v%pr_1,The Knight's Tale 1138,data/riverside_cats/KnT_riv.cat,In every cas as I shal forthren thee,RIVERSIDE
KnT_gui_complete.csv,162,witen,woot,v%pr_1,The Knight's Tale 1140,data/riverside_cats/KnT_riv.cat,I woot right wel thou darst it nat withseyn,RIVERSIDE
KnT_gui_complete.csv,162,shulen,shal,v%pr_1,The Knight's Tale 1144,data/riverside_cats/KnT_riv.cat,And evere shal til that myn herte sterve,RIVERSIDE
KnT_gui_complete.csv,162,durren,dar,v%pr_1,The Knight's Tale 1151,data/riverside_cats/KnT_riv.cat,Or elles artow fals I dar wel seyn,RIVERSIDE
KnT_gui_complete.csv,162,hoten,highte,v%pt_3,The Knight's Tale 1191,data/riverside_cats/KnT_riv.cat,A worthy duc that highte Perotheus,RIVERSIDE
KnT_gui_complete.csv,162,gon,goon,v%inf,The Knight's Tale 1207,data/riverside_cats/KnT_riv.cat,Frely to goon wher that hym liste over al,RIVERSIDE
KnT_gui_complete.csv,162,mouen,may,v%pr_1,The Knight's Tale 1232,data/riverside_cats/KnT_riv.cat,Though that I nevere hir grace may deserve,RIVERSIDE
KnT_gui_complete.csv,162,haven,han,v%inf,The Knight's Tale 1233,data/riverside_cats/KnT_riv.cat,Wolde han suffised right ynough for me,RIVERSIDE
KnT_gui_complete.csv,162,don,doon,v%inf,The Knight's Tale 1248,data/riverside_cats/KnT_riv.cat,That may me helpe or doon confort in this,RIVERSIDE
KnT_gui_complete.csv,162,connen,kan,v%pr_pl,The Knight's Tale 1254,data/riverside_cats/KnT_riv.cat,Wel bettre than they kan hemself devyse,RIVERSIDE
KnT_gui_complete.csv,162,haven,han,v%inf,The Knight's Tale 1255,data/riverside_cats/KnT_riv.cat,Som man desireth for to han richesse,RIVERSIDE
KnT_gui_complete.csv,162,gon,goon,v%pr_pl,The Knight's Tale 1267,data/riverside_cats/KnT_riv.cat,But we goon wrong ful often trewely,RIVERSIDE
KnT_gui_complete.csv,162,mouen,may,v%pr_pl,The Knight's Tale 1268,data/riverside_cats/KnT_riv.cat,Thus may we seyen alle and namely I,RIVERSIDE
KnT_gui_complete.csv,162,mouen,may,v%pr_1,The Knight's Tale 1273,data/riverside_cats/KnT_riv.cat,Syn that I may nat seen you Emelye,RIVERSIDE
KnT_gui_complete.csv,162,moten,moot,v%pr_1,The Knight's Tale 1295,data/riverside_cats/KnT_riv.cat,For I moot wepe and wayle whil I lyve,RIVERSIDE
KnT_gui_complete.csv,162,witen,woot,v%pr_1,The Knight's Tale 1324,data/riverside_cats/KnT_riv.cat,But wel I woot that in this world greet pyne ys,RIVERSIDE
KnT_gui_complete.csv,162,moten,moot,v%pr_1,The Knight's Tale 1328,data/riverside_cats/KnT_riv.cat,But I moot been in prisoun thurgh Saturne,RIVERSIDE
KnT_gui_complete.csv,162,willen,wol,v%pr_1,The Knight's Tale 1336,data/riverside_cats/KnT_riv.cat,And of Arcita forth I wol yow telle,RIVERSIDE
KnT_gui_complete.csv,162,seien,seyn,v%inf,The Knight's Tale 1341,data/riverside_cats/KnT_riv.cat,For shortly for to seyn this Palamoun,RIVERSIDE
KnT_gui_complete.csv,162,willen,wol,v%pr_1,The Knight's Tale 1354,data/riverside_cats/KnT_riv.cat,For I wol telle forth as I bigan,RIVERSIDE
KnT_gui_complete.csv,162,willen,wol,v%pr_pl,The Knight's Tale 1416,data/riverside_cats/KnT_riv.cat,To drugge and drawe what so men wol devyse,RIVERSIDE
KnT_gui_complete.csv,162,don,doon,v%inf,The Knight's Tale 1425,data/riverside_cats/KnT_riv.cat,To doon that any wight kan hym devyse,RIVERSIDE
KnT_gui_complete.csv,162,ben,am,v%pr_1,The Knight's Tale 1460,data/riverside_cats/KnT_riv.cat,His martirdom For sothe it am nat I,RIVERSIDE
KnT_gui_complete.csv,162,don,doon,v%pr_pl,The Knight's Tale 1531,data/riverside_cats/KnT_riv.cat,As doon thise loveres in hir queynte geres,RIVERSIDE
KnT_gui_complete.csv,162,ben,am,v%pr_1,The Knight's Tale 1552,data/riverside_cats/KnT_riv.cat,And now I am so caytyf and so thral,RIVERSIDE
KnT_gui_complete.csv,162,durren,dar,v%pr_1,The Knight's Tale 1556,data/riverside_cats/KnT_riv.cat,For I dar noght biknowe myn owene name,RIVERSIDE
KnT_gui_complete.csv,162,willen,wol,v%pr_1,The Knight's Tale 1587,data/riverside_cats/KnT_riv.cat,I wol be deed or elles thou shalt dye,RIVERSIDE
KnT_gui_complete.csv,162,willen,wol,v%pr_1,The Knight's Tale 1589,data/riverside_cats/KnT_riv.cat,But I wol love hire oonly and namo,RIVERSIDE
KnT_gui_complete.csv,162,ben,am,v%pr_1,The Knight's Tale 1590,data/riverside_cats/KnT_riv.cat,For I am Palamon thy mortal foo,RIVERSIDE
KnT_gui_complete.csv,162,willen,wol,v%pr_1,The Knight's Tale 1607,data/riverside_cats/KnT_riv.cat,And I wol love hire maugree al thy myght,RIVERSIDE
KnT_gui_complete.csv,162,haven,have,v%imp,The Knight's Tale 1610,data/riverside_cats/KnT_riv.cat,Have heer my trouthe tomorwe I wol nat faille,RIVERSIDE
KnT_gui_complete.csv,162,willen,wol,v%pr_1,The Knight's Tale 1610,data/riverside_cats/KnT_riv.cat,Have heer my trouthe tomorwe I wol nat faille,RIVERSIDE
KnT_gui_complete.csv,162,willen,wol,v%pr_1,The Knight's Tale 1612,data/riverside_cats/KnT_riv.cat,That heere I wol be founden as a knyght,RIVERSIDE
KnT_gui_complete.csv,162,moten,moot,v%pr_1,The Knight's Tale 1645,data/riverside_cats/KnT_riv.cat,For outher I moot sleen hym at the gappe,RIVERSIDE
KnT_gui_complete.csv,162,fighten,fightyng,v%prp_abs,The Knight's Tale 1661,data/riverside_cats/KnT_riv.cat,And in this wise I lete hem fightyng dwelle,RIVERSIDE
KnT_gui_complete.csv,162,sen,seyn,v%ppl,The Knight's Tale 1665,data/riverside_cats/KnT_riv.cat,The purveiaunce that God hath seyn biforn,RIVERSIDE
KnT_gui_complete.csv,162,mouen,may,v%pr_1,The Knight's Tale 1709,data/riverside_cats/KnT_riv.cat,That smyteth any strook that I may seen,RIVERSIDE
KnT_gui_complete.csv,162,slen,sle,v%imp,The Knight's Tale 1721,data/riverside_cats/KnT_riv.cat,But sle me first for seinte charitee,RIVERSIDE
KnT_gui_complete.csv,162,slen,sle,v%imp,The Knight's Tale 1722,data/riverside_cats/KnT_riv.cat,But sle my felawe eek as wel as me,RIVERSIDE
KnT_gui_complete.csv,162,slen,sle,v%imp,The Knight's Tale 1723,data/riverside_cats/KnT_riv.cat,Or sle hym first for though thow knowest it lite,RIVERSIDE
KnT_gui_complete.csv,162,hoten,highte,v%pt_3,The Knight's Tale 1728,data/riverside_cats/KnT_riv.cat,And seyde that he highte Philostrate,RIVERSIDE
KnT_gui_complete.csv,162,shulen,shal,v%pr_1,The Knight's Tale 1732,data/riverside_cats/KnT_riv.cat,For sith the day is come that I shal dye,RIVERSIDE
KnT_gui_complete.csv,162,ben,am,v%pr_1,The Knight's Tale 1734,data/riverside_cats/KnT_riv.cat,That I am thilke woful Palamoun,RIVERSIDE
KnT_gui_complete.csv,162,ben,am,v%pr_1,The Knight's Tale 1736,data/riverside_cats/KnT_riv.cat,I am thy mortal foo and it am I,RIVERSIDE
KnT_gui_complete.csv,162,willen,wol,v%pr_1,The Knight's Tale 1738,data/riverside_cats/KnT_riv.cat,That I wol dye present in hir sighte,RIVERSIDE
KnT_gui_complete.csv,162,slen,sle,v%imp,The Knight's Tale 1740,data/riverside_cats/KnT_riv.cat,But sle my felawe in the same wise,RIVERSIDE
KnT_gui_complete.csv,162,haven,han,v%pr_pl,The Knight's Tale 1741,data/riverside_cats/KnT_riv.cat,For bothe han we deserved to be slayn,RIVERSIDE
KnT_gui_complete.csv,162,shulen,shal,v%pr_pl,The Knight's Tale 1747,data/riverside_cats/KnT_riv.cat,Ye shal be deed by myghty Mars the rede,RIVERSIDE
KnT_gui_complete.csv,162,haven,have,v%imp,The Knight's Tale 1757,data/riverside_cats/KnT_riv.cat,Have mercy Lord upon us wommen alle,RIVERSIDE
KnT_gui_complete.csv,162,willen,wol,v%pr_1,The Knight's Tale 1768,data/riverside_cats/KnT_riv.cat,Wol helpe hymself in love if that he kan,RIVERSIDE
KnT_gui_complete.csv,162,haven,han,v%inf,The Knight's Tale 1793,data/riverside_cats/KnT_riv.cat,And myghte han lyved in Thebes roially,RIVERSIDE
KnT_gui_complete.csv,162,sen,se,v%imp,The Knight's Tale 1801,data/riverside_cats/KnT_riv.cat,Se how they blede Be they noght wel arrayed,RIVERSIDE
KnT_gui_complete.csv,162,haven,han,v%pr_pl,The Knight's Tale 1807,data/riverside_cats/KnT_riv.cat,That she for whom they han this jolitee,RIVERSIDE
KnT_gui_complete.csv,162,witen,woot,v%pr_1,The Knight's Tale 1816,data/riverside_cats/KnT_riv.cat,And woot hou soore it kan a man distreyne,RIVERSIDE
KnT_gui_complete.csv,162,shulen,shul,v%pr_pl,The Knight's Tale 1821,data/riverside_cats/KnT_riv.cat,And ye shul bothe anon unto me swere,RIVERSIDE
KnT_gui_complete.csv,162,shulen,shal,v%pr_pl,The Knight's Tale 1822,data/riverside_cats/KnT_riv.cat,That nevere mo ye shal my contree dere,RIVERSIDE
KnT_gui_complete.csv,162,witen,woot,v%pr_pl,The Knight's Tale 1835,data/riverside_cats/KnT_riv.cat,Ye woot yourself she may nat wedden two,RIVERSIDE
KnT_gui_complete.csv,162,seien,seyn,v%inf,The Knight's Tale 1839,data/riverside_cats/KnT_riv.cat,This is to seyn she may nat now han bothe,RIVERSIDE
KnT_gui_complete.csv,162,haven,han,v%inf,The Knight's Tale 1839,data/riverside_cats/KnT_riv.cat,This is to seyn she may nat now han bothe,RIVERSIDE
KnT_gui_complete.csv,162,shulen,shal,v%pr_1,The Knight's Tale 1844,data/riverside_cats/KnT_riv.cat,Lo heere youre ende of that I shal devyse,RIVERSIDE
KnT_gui_complete.csv,162,gon,goon,v%inf,The Knight's Tale 1848,data/riverside_cats/KnT_riv.cat,That everich of you shal goon where hym leste,RIVERSIDE
KnT_gui_complete.csv,162,seien,seyn,v%inf,The Knight's Tale 1857,data/riverside_cats/KnT_riv.cat,This is to seyn that wheither he or thow,RIVERSIDE
KnT_gui_complete.csv,162,shulen,shul,v%pr_pl,The Knight's Tale 1865,data/riverside_cats/KnT_riv.cat,Ye shul noon oother ende with me maken,RIVERSIDE
KnT_gui_complete.csv,162,durren,dar,v%pr_1,The Knight's Tale 1886,data/riverside_cats/KnT_riv.cat,I dar wel seyen in this world ther nas,RIVERSIDE
KnT_gui_complete.csv,162,connen,kan,v%pr_1,The Knight's Tale 1935,data/riverside_cats/KnT_riv.cat,And mo than I kan make of mencioun,RIVERSIDE
KnT_gui_complete.csv,162,mouen,may,v%pr_pl,The Knight's Tale 1947,data/riverside_cats/KnT_riv.cat,Thus may ye seen that wysdom ne richesse,RIVERSIDE
KnT_gui_complete.csv,162,hoten,highte,v%pt_3,The Knight's Tale 1972,data/riverside_cats/KnT_riv.cat,That highte the grete temple of Mars in Trace,RIVERSIDE
KnT_gui_complete.csv,162,mouen,may,v%pr_1,The Knight's Tale 2040,data/riverside_cats/KnT_riv.cat,I may nat rekene hem alle though I wolde,RIVERSIDE
KnT_gui_complete.csv,162,willen,wol,v%pr_1,The Knight's Tale 2052,data/riverside_cats/KnT_riv.cat,As shortly as I kan I wol me haste,RIVERSIDE
KnT_gui_complete.csv,162,connen,kan,v%pr_1,The Knight's Tale 2060,data/riverside_cats/KnT_riv.cat,Thus was it peynted I kan sey yow no ferre,RIVERSIDE
KnT_gui_complete.csv,162,seien,sey,v%inf,The Knight's Tale 2060,data/riverside_cats/KnT_riv.cat,Thus was it peynted I kan sey yow no ferre,RIVERSIDE
KnT_gui_complete.csv,162,mouen,may,v%pr_pl,The Knight's Tale 2061,data/riverside_cats/KnT_riv.cat,Hir sone is eek a sterre as men may see,RIVERSIDE
KnT_gui_complete.csv,162,hoten,highte,v%pt_3,The Knight's Tale 2064,data/riverside_cats/KnT_riv.cat,But Penneus doghter which that highte Dane,RIVERSIDE
KnT_gui_complete.csv,162,fallen,fille,v%pt_3,The Knight's Tale 2110,data/riverside_cats/KnT_riv.cat,For if ther fille tomorwe swich a cas,RIVERSIDE
KnT_gui_complete.csv,162,folwen,folwed,v%pt_pl,The Knight's Tale 2151,data/riverside_cats/KnT_riv.cat,And folwed hym with mosel faste ybounde,RIVERSIDE
KnT_gui_complete.csv,162,don,doon,v%inf,The Knight's Tale 2194,data/riverside_cats/KnT_riv.cat,To esen hem and doon hem al honour,RIVERSIDE
KnT_gui_complete.csv,162,shulen,shal,v%pr_pl,The Knight's Tale 2220,data/riverside_cats/KnT_riv.cat,And herte soor he seyde as ye shal heere,RIVERSIDE
KnT_gui_complete.csv,162,haven,have,v%imp,The Knight's Tale 2225,data/riverside_cats/KnT_riv.cat,Have pitee of my bittre teeris smerte,RIVERSIDE
KnT_gui_complete.csv,162,ben,am,v%pr_1,The Knight's Tale 2230,data/riverside_cats/KnT_riv.cat,I am so confus that I kan noght seye,RIVERSIDE
KnT_gui_complete.csv,162,connen,kan,v%pr_1,The Knight's Tale 2230,data/riverside_cats/KnT_riv.cat,I am so confus that I kan noght seye,RIVERSIDE
KnT_gui_complete.csv,162,shulen,shal,v%pr_1,The Knight's Tale 2234,data/riverside_cats/KnT_riv.cat,As wisly as I shal for everemoore,RIVERSIDE
KnT_gui_complete.csv,162,shulen,shal,v%pr_1,The Knight's Tale 2250,data/riverside_cats/KnT_riv.cat,That if yow list I shal wel have my love,RIVERSIDE
KnT_gui_complete.csv,162,willen,wol,v%pr_1,The Knight's Tale 2253,data/riverside_cats/KnT_riv.cat,I wol doon sacrifice and fires beete,RIVERSIDE
KnT_gui_complete.csv,162,don,doon,v%inf,The Knight's Tale 2253,data/riverside_cats/KnT_riv.cat,I wol doon sacrifice and fires beete,RIVERSIDE
KnT_gui_complete.csv,162,willen,wol,v%pr_pl,The Knight's Tale 2254,data/riverside_cats/KnT_riv.cat,And if ye wol nat so my lady sweete,RIVERSIDE
KnT_gui_complete.csv,162,durren,dar,v%pr_1,The Knight's Tale 2284,data/riverside_cats/KnT_riv.cat,But hou she dide hir ryte I dar nat telle,RIVERSIDE
KnT_gui_complete.csv,162,mouen,may,v%pr_pl,The Knight's Tale 2293,data/riverside_cats/KnT_riv.cat,And dide hir thynges as men may biholde,RIVERSIDE
KnT_gui_complete.csv,162,mouen,may,v%pr_pl,The Knight's Tale 2296,data/riverside_cats/KnT_riv.cat,Unto Dyane she spak as ye may heere,RIVERSIDE
KnT_gui_complete.csv,162,kepen,keepe,v%imp,The Knight's Tale 2302,data/riverside_cats/KnT_riv.cat,As keepe me fro thy vengeaunce and thyn ire,RIVERSIDE
KnT_gui_complete.csv,162,ben,am,v%pr_1,The Knight's Tale 2307,data/riverside_cats/KnT_riv.cat,I am thow woost yet of thy compaignye,RIVERSIDE
KnT_gui_complete.csv,162,senden,sende,v%imp,The Knight's Tale 2317,data/riverside_cats/KnT_riv.cat,As sende love and pees bitwixe hem two,RIVERSIDE
KnT_gui_complete.csv,162,shulen,shal,v%pr_1,The Knight's Tale 2324,data/riverside_cats/KnT_riv.cat,That I shal nedes have oon of hem two,RIVERSIDE
KnT_gui_complete.csv,162,senden,sende,v%imp,The Knight's Tale 2325,data/riverside_cats/KnT_riv.cat,As sende me hym that moost desireth me,RIVERSIDE
KnT_gui_complete.csv,162,willen,wol,v%pr_1,The Knight's Tale 2330,data/riverside_cats/KnT_riv.cat,And whil I lyve a mayde I wol thee serve,RIVERSIDE
KnT_gui_complete.csv,162,don,doon,v%pr_pl,The Knight's Tale 2338,data/riverside_cats/KnT_riv.cat,As doon thise wete brondes in hir brennynge,RIVERSIDE
KnT_gui_complete.csv,162,haven,han,v%pr_pl,The Knight's Tale 2352,data/riverside_cats/KnT_riv.cat,That han for thee so muchel care and wo,RIVERSIDE
KnT_gui_complete.csv,162,mouen,may,v%pr_1,The Knight's Tale 2353,data/riverside_cats/KnT_riv.cat,But unto which of hem I may nat telle,RIVERSIDE
KnT_gui_complete.csv,162,mouen,may,v%pr_1,The Knight's Tale 2354,data/riverside_cats/KnT_riv.cat,Farwel for I ne may no lenger dwelle,RIVERSIDE
KnT_gui_complete.csv,162,mouen,may,v%pr_1,The Knight's Tale 2381,data/riverside_cats/KnT_riv.cat,Thy godhede that I may been oon of thyne,RIVERSIDE
KnT_gui_complete.csv,162,haven,have,v%imp,The Knight's Tale 2392,data/riverside_cats/KnT_riv.cat,Have routhe as wel upon my peynes smerte,RIVERSIDE
KnT_gui_complete.csv,162,ben,am,v%pr_1,The Knight's Tale 2393,data/riverside_cats/KnT_riv.cat,I am yong and unkonnynge as thow woost,RIVERSIDE
KnT_gui_complete.csv,162,moten,moot,v%pr_1,The Knight's Tale 2399,data/riverside_cats/KnT_riv.cat,I moot with strengthe wynne hire in the place,RIVERSIDE
KnT_gui_complete.csv,162,witen,woot,v%pr_1,The Knight's Tale 2400,data/riverside_cats/KnT_riv.cat,And wel I woot withouten help or grace,RIVERSIDE
KnT_gui_complete.csv,162,willen,wol,v%pr_1,The Knight's Tale 2410,data/riverside_cats/KnT_riv.cat,And in thy temple I wol my baner honge,RIVERSIDE
KnT_gui_complete.csv,162,willen,wol,v%pr_1,The Knight's Tale 2413,data/riverside_cats/KnT_riv.cat,Eterne fir I wol bifore thee fynde,RIVERSIDE
KnT_gui_complete.csv,162,willen,wol,v%pr_1,The Knight's Tale 2414,data/riverside_cats/KnT_riv.cat,And eek to this avow I wol me bynde,RIVERSIDE
KnT_gui_complete.csv,162,willen,wol,v%pr_1,The Knight's Tale 2417,data/riverside_cats/KnT_riv.cat,Of rasour nor of shere I wol thee yive,RIVERSIDE
KnT_gui_complete.csv,162,haven,have,v%imp,The Knight's Tale 2419,data/riverside_cats/KnT_riv.cat,Now lord have routhe upon my sorwes soore,RIVERSIDE
KnT_gui_complete.csv,162,mouen,may,v%pr_pl,The Knight's Tale 2449,data/riverside_cats/KnT_riv.cat,Men may the olde atrenne and noght atrede,RIVERSIDE
KnT_gui_complete.csv,162,don,do,v%pr_1,The Knight's Tale 2461,data/riverside_cats/KnT_riv.cat,I do vengeance and pleyn correccioun,RIVERSIDE
KnT_gui_complete.csv,162,shulen,shal,v%pr_1,The Knight's Tale 2470,data/riverside_cats/KnT_riv.cat,Now weep namoore I shal doon diligence,RIVERSIDE
KnT_gui_complete.csv,162,don,doon,v%inf,The Knight's Tale 2470,data/riverside_cats/KnT_riv.cat,Now weep namoore I shal doon diligence,RIVERSIDE
KnT_gui_complete.csv,162,ben,am,v%pr_1,The Knight's Tale 2477,data/riverside_cats/KnT_riv.cat,I am thyn aiel redy at thy wille,RIVERSIDE
KnT_gui_complete.csv,162,willen,wol,v%pr_1,The Knight's Tale 2478,data/riverside_cats/KnT_riv.cat,Weep now namoore I wol thy lust fulfille,RIVERSIDE
KnT_gui_complete.csv,162,mouen,may,v%pr_pl,The Knight's Tale 2510,data/riverside_cats/KnT_riv.cat,With shorte staves thikke as they may goon,RIVERSIDE
KnT_gui_complete.csv,162,don,doon,v%inf,The Knight's Tale 2531,data/riverside_cats/KnT_riv.cat,Hym for to seen and doon heigh reverence,RIVERSIDE
KnT_gui_complete.csv,162,shulen,shal,v%pr_pl,The Knight's Tale 2541,data/riverside_cats/KnT_riv.cat,Wherfore to shapen that they shal nat dye,RIVERSIDE
KnT_gui_complete.csv,162,slen,slayn,v%ppl,The Knight's Tale 2552,data/riverside_cats/KnT_riv.cat,And noght slayn but be broght unto the stake,RIVERSIDE
KnT_gui_complete.csv,162,gon,goon,v%pr_pl,The Knight's Tale 2565,data/riverside_cats/KnT_riv.cat,Up goon the trompes and the melodye,RIVERSIDE
KnT_gui_complete.csv,162,seien,seyn,v%inf,The Knight's Tale 2601,data/riverside_cats/KnT_riv.cat,Ther is namoore to seyn but west and est,RIVERSIDE
KnT_gui_complete.csv,162,gon,goon,v%pr_pl,The Knight's Tale 2602,data/riverside_cats/KnT_riv.cat,In goon the speres ful sadly in arrest,RIVERSIDE
KnT_gui_complete.csv,162,gon,goon,v%pr_pl,The Knight's Tale 2608,data/riverside_cats/KnT_riv.cat,Out goon the swerdes as the silver brighte,RIVERSIDE
KnT_gui_complete.csv,162,haven,han,v%pr_pl,The Knight's Tale 2623,data/riverside_cats/KnT_riv.cat,Ful ofte a day han thise Thebanes two,RIVERSIDE
KnT_gui_complete.csv,162,sen,seyn,v%ppl,The Knight's Tale 2654,data/riverside_cats/KnT_riv.cat,And whan that Theseus hadde seyn this sighte,RIVERSIDE
KnT_gui_complete.csv,162,willen,wol,v%pr_1,The Knight's Tale 2657,data/riverside_cats/KnT_riv.cat,I wol be trewe juge and no partie,RIVERSIDE
KnT_gui_complete.csv,162,faren,fare,v%imp,The Knight's Tale 2740,data/riverside_cats/KnT_riv.cat,Ther was namoore but Fare wel have good day,RIVERSIDE
KnT_gui_complete.csv,162,haven,have,v%imp,The Knight's Tale 2740,data/riverside_cats/KnT_riv.cat,Ther was namoore but Fare wel have good day,RIVERSIDE
KnT_gui_complete.csv,162,willen,wol,v%pr_1,The Knight's Tale 2741,data/riverside_cats/KnT_riv.cat,Of this bataille I wol namoore endite,RIVERSIDE
KnT_gui_complete.csv,162,faren,fare,v%imp,The Knight's Tale 2760,data/riverside_cats/KnT_riv.cat,Fare wel phisik Go ber the man to chirche,RIVERSIDE
KnT_gui_complete.csv,162,faren,fare,v%imp,The Knight's Tale 2780,data/riverside_cats/KnT_riv.cat,Fare wel my sweete foo myn Emelye,RIVERSIDE
KnT_gui_complete.csv,162,shulen,shul,v%pr_pl,The Knight's Tale 2796,data/riverside_cats/KnT_riv.cat,And if that evere ye shul ben a wyf,RIVERSIDE
KnT_gui_complete.csv,162,connen,kan,v%pr_1,The Knight's Tale 2810,data/riverside_cats/KnT_riv.cat,As I cam nevere I kan nat tellen wher,RIVERSIDE
KnT_gui_complete.csv,162,seien,seyn,v%inf,The Knight's Tale 2917,data/riverside_cats/KnT_riv.cat,This is to seyn the bowes weren so brode,RIVERSIDE
KnT_gui_complete.csv,162,willen,wol,v%pr_1,The Knight's Tale 2963,data/riverside_cats/KnT_riv.cat,I wol nat tellen eek how that they goon,RIVERSIDE
KnT_gui_complete.csv,162,mouen,may,v%pr_pl,The Knight's Tale 2993,data/riverside_cats/KnT_riv.cat,In certeyn boundes that they may nat flee,RIVERSIDE
KnT_gui_complete.csv,162,mouen,may,v%pr_pl,The Knight's Tale 2998,data/riverside_cats/KnT_riv.cat,Over the whiche day they may nat pace,RIVERSIDE
KnT_gui_complete.csv,162,mouen,may,v%pr_pl,The Knight's Tale 3003,data/riverside_cats/KnT_riv.cat,Thanne may men by this ordre wel discerne,RIVERSIDE
KnT_gui_complete.csv,162,mouen,may,v%pr_pl,The Knight's Tale 3005,data/riverside_cats/KnT_riv.cat,Wel may men knowe but it be a fool,RIVERSIDE
KnT_gui_complete.csv,162,mouen,may,v%pr_pl,The Knight's Tale 3019,data/riverside_cats/KnT_riv.cat,And hath so long a lif as we may see,RIVERSIDE
KnT_gui_complete.csv,162,mouen,may,v%pr_pl,The Knight's Tale 3026,data/riverside_cats/KnT_riv.cat,Thanne may ye se that al this thyng hath ende,RIVERSIDE
KnT_gui_complete.csv,162,mouen,may,v%pr_pl,The Knight's Tale 3032,data/riverside_cats/KnT_riv.cat,Som in the large feeld as men may see,RIVERSIDE
KnT_gui_complete.csv,162,seien,seyn,v%inf,The Knight's Tale 3034,data/riverside_cats/KnT_riv.cat,Thanne may I seyn that al this thyng moot deye,RIVERSIDE
KnT_gui_complete.csv,162,mouen,may,v%pr_pl,The Knight's Tale 3043,data/riverside_cats/KnT_riv.cat,And take it weel that we may nat eschue,RIVERSIDE
KnT_gui_complete.csv,162,willen,wol,v%pr_pl,The Knight's Tale 3074,data/riverside_cats/KnT_riv.cat,Ther wol we first amenden and bigynne,RIVERSIDE
KnT_gui_complete.csv,162,lenen,lene,v%imp,The Knight's Tale 3082,data/riverside_cats/KnT_riv.cat,Lene me youre hond for this is oure accord,RIVERSIDE
KnT_gui_complete.csv,162,hoten,highte,v%pt_3,The Knight's Tale 3095,data/riverside_cats/KnT_riv.cat,That highte matrimoigne or mariage,RIVERSIDE
MancPro_gui_complete.csv,12,witen,woot,v%pr_pl,Prologue to the Manciple's Tale 1,data/riverside_cats/MancPro_riv.cat,Woot ye nat where ther stant a litel toun,RIVERSIDE
