headword,word,line_number,filename,context,is_elided,is_final,text_type
dere,deere,The Second Nun's Tale 257,data/riverside_cats/SNT_riv.cat,So shaltow seen hem leeve brother deere,False,True,RIVERSIDE
clene,clene,The Second Nun's Tale 269,data/riverside_cats/SNT_riv.cat,The ydoles and be clene and elles naught,True,False,RIVERSIDE
dere,deere,The Second Nun's Tale 272,data/riverside_cats/SNT_riv.cat,Solempnely this noble doctour deere,False,True,RIVERSIDE
domb,dombe,The Second Nun's Tale 286,data/riverside_cats/SNT_riv.cat,For they been dombe and therto they been deve,True,False,RIVERSIDE
def,deve,The Second Nun's Tale 286,data/riverside_cats/SNT_riv.cat,For they been dombe and therto they been deve,False,True,RIVERSIDE
fair,faire,The Second Nun's Tale 293,data/riverside_cats/SNT_riv.cat,Seyde this blisful faire mayde deere,False,False,RIVERSIDE
dere,deere,The Second Nun's Tale 293,data/riverside_cats/SNT_riv.cat,Seyde this blisful faire mayde deere,False,True,RIVERSIDE
clene,clene,The Second Nun's Tale 300,data/riverside_cats/SNT_riv.cat,And make thee clene so that thou mowe biholde,False,False,RIVERSIDE
dere,deere,The Second Nun's Tale 302,data/riverside_cats/SNT_riv.cat,Tiburce answerde and seyde Brother deere,False,True,RIVERSIDE
dere,deere,The Second Nun's Tale 321,data/riverside_cats/SNT_riv.cat,This lyf to lese myn owene deere brother,False,False,RIVERSIDE
dere,deere,The Second Nun's Tale 333,data/riverside_cats/SNT_riv.cat,To whom answerde Tiburce O suster deere,False,True,RIVERSIDE
dere,deere,The Second Nun's Tale 383,data/riverside_cats/SNT_riv.cat,Now Cristes owene knyghtes leeve and deere,False,True,RIVERSIDE
humble,humble,The Second Nun's Tale 397,data/riverside_cats/SNT_riv.cat,With humble herte and sad devocioun,False,False,RIVERSIDE
rude,rude,The Second Nun's Tale 432,data/riverside_cats/SNT_riv.cat,Of whennes comth thyn answeryng so rude,False,True,RIVERSIDE
fair,faire,The Second Nun's Tale 461,data/riverside_cats/SNT_riv.cat,At which the hooly blisful faire mayde,False,False,RIVERSIDE
wikke,wikke,The Second Nun's Tale 524,data/riverside_cats/SNT_riv.cat,For he Almachius with ful wikke entente,True,False,RIVERSIDE
noble,noble,The Second Nun's Tale 552,data/riverside_cats/SNT_riv.cat,In which into this day in noble wyse,False,False,RIVERSIDE
long,longe,Book of the Duchess 20,data/riverside_cats/BD_riv.cat,Nat longe tyme to endure,False,False,RIVERSIDE
olde,olde,Book of the Duchess 53,data/riverside_cats/BD_riv.cat,That clerkes had in olde tyme,False,False,RIVERSIDE
long,longe,Book of the Duchess 79,data/riverside_cats/BD_riv.cat,Hom for it was a longe terme,False,False,RIVERSIDE
wel,wele,Book of the Duchess 82,data/riverside_cats/BD_riv.cat,It was not wele he dwelte so,False,False,RIVERSIDE
swete,swete,Book of the Duchess 108,data/riverside_cats/BD_riv.cat,A mercy swete lady dere,False,False,RIVERSIDE
dere,dere,Book of the Duchess 108,data/riverside_cats/BD_riv.cat,A mercy swete lady dere,False,True,RIVERSIDE
swete,swete,Book of the Duchess 117,data/riverside_cats/BD_riv.cat,And but thow wolt this lady swete,False,True,RIVERSIDE
pale,pale,Book of the Duchess 143,data/riverside_cats/BD_riv.cat,That lyeth ful pale and nothyng rody,True,False,RIVERSIDE
dep,depe,Book of the Duchess 165,data/riverside_cats/BD_riv.cat,Amydde the valey wonder depe,False,True,RIVERSIDE
pure,pure,Book of the Duchess 259,data/riverside_cats/BD_riv.cat,I wol do peynte with pure gold,False,False,RIVERSIDE
swete,swete,Book of the Duchess 276,data/riverside_cats/BD_riv.cat,Me mette so ynly swete a sweven,True,False,RIVERSIDE
swete,swete,Book of the Duchess 307,data/riverside_cats/BD_riv.cat,Was never herd so swete a steven,True,False,RIVERSIDE
swete,swete,Book of the Duchess 315,data/riverside_cats/BD_riv.cat,Was nowhere herd yet half so swete,False,True,RIVERSIDE
mete,mete,Book of the Duchess 316,data/riverside_cats/BD_riv.cat,Nor of acord half so mete,False,True,RIVERSIDE
glad,glade,Book of the Duchess 338,data/riverside_cats/BD_riv.cat,With many glade gilde stremes,False,False,RIVERSIDE
cler,clere,Book of the Duchess 340,data/riverside_cats/BD_riv.cat,Blew bryght clere was the ayr,False,False,RIVERSIDE
smothe,smothe,Book of the Duchess 394,data/riverside_cats/BD_riv.cat,And leyde al smothe doun hys heres,False,False,RIVERSIDE
grene,grene,Book of the Duchess 398,data/riverside_cats/BD_riv.cat,Doun by a floury grene wente,False,False,RIVERSIDE
thikke,thikke,Book of the Duchess 399,data/riverside_cats/BD_riv.cat,Ful thikke of gras ful softe and swete,True,False,RIVERSIDE
softe,softe,Book of the Duchess 399,data/riverside_cats/BD_riv.cat,Ful thikke of gras ful softe and swete,True,False,RIVERSIDE
swete,swete,Book of the Duchess 399,data/riverside_cats/BD_riv.cat,Ful thikke of gras ful softe and swete,False,True,RIVERSIDE
fair,faire,Book of the Duchess 400,data/riverside_cats/BD_riv.cat,With floures fele faire under fete,True,False,RIVERSIDE
grene,grene,Book of the Duchess 414,data/riverside_cats/BD_riv.cat,For al the woode was waxen grene,False,True,RIVERSIDE
huge,huge,Book of the Duchess 421,data/riverside_cats/BD_riv.cat,So grete trees so huge of strengthe,True,False,RIVERSIDE
thikke,thikke,Book of the Duchess 424,data/riverside_cats/BD_riv.cat,With croppes brode and eke as thikke,False,True,RIVERSIDE
huge,huge,Book of the Duchess 447,data/riverside_cats/BD_riv.cat,To an ook an huge tree,False,False,RIVERSIDE
pale,pale,Book of the Duchess 470,data/riverside_cats/BD_riv.cat,Ful pitous pale and nothyng red,True,False,RIVERSIDE
fre,fre,Book of the Duchess 484,data/riverside_cats/BD_riv.cat,That was so fair so fresh so fre,False,True,RIVERSIDE
ded,dede,Book of the Duchess 489,data/riverside_cats/BD_riv.cat,And his spirites wexen dede,False,True,RIVERSIDE
pure,pure,Book of the Duchess 490,data/riverside_cats/BD_riv.cat,The blood was fled for pure drede,False,False,RIVERSIDE
grene,grene,Book of the Duchess 497,data/riverside_cats/BD_riv.cat,Hys hewe chaunge and wexe grene,False,True,RIVERSIDE
smert,smerte,Book of the Duchess 507,data/riverside_cats/BD_riv.cat,Hym thoughte hys sorwes were so smerte,False,True,RIVERSIDE
god,goode,Book of the Duchess 560,data/riverside_cats/BD_riv.cat,Graunt mercy goode frend quod he,False,False,RIVERSIDE
loth,loothe,Book of the Duchess 581,data/riverside_cats/BD_riv.cat,My lyf my lustes be me loothe,False,True,RIVERSIDE
wroth,wroothe,Book of the Duchess 582,data/riverside_cats/BD_riv.cat,For al welfare and I be wroothe,False,True,RIVERSIDE
dere,dere,Book of the Duchess 774,data/riverside_cats/BD_riv.cat,And worship to my lady dere,False,True,RIVERSIDE
long,longe,Book of the Duchess 775,data/riverside_cats/BD_riv.cat,And this was longe and many a yer,True,False,RIVERSIDE
queinte,queynte,Book of the Duchess 784,data/riverside_cats/BD_riv.cat,Be the werkes never so queynte,False,True,RIVERSIDE
noble,noble,Book of the Duchess 834,data/riverside_cats/BD_riv.cat,So noble port and meyntenaunce,False,False,RIVERSIDE
god,goode,Book of the Duchess 860,data/riverside_cats/BD_riv.cat,Debonaire goode glade and sadde,False,False,RIVERSIDE
glad,glade,Book of the Duchess 860,data/riverside_cats/BD_riv.cat,Debonaire goode glade and sadde,True,False,RIVERSIDE
sad,sadde,Book of the Duchess 860,data/riverside_cats/BD_riv.cat,Debonaire goode glade and sadde,False,True,RIVERSIDE
simple,symple,Book of the Duchess 861,data/riverside_cats/BD_riv.cat,Symple of good mochel noght to wyde,True,False,RIVERSIDE
wid,wyde,Book of the Duchess 861,data/riverside_cats/BD_riv.cat,Symple of good mochel noght to wyde,False,True,RIVERSIDE
sobre,sobre,Book of the Duchess 880,data/riverside_cats/BD_riv.cat,She nas to sobre ne to glad,False,False,RIVERSIDE
god,goode,Book of the Duchess 891,data/riverside_cats/BD_riv.cat,But goode folk over al other,False,False,RIVERSIDE
large,large,Book of the Duchess 893,data/riverside_cats/BD_riv.cat,Of which love she was wonder large,False,True,RIVERSIDE
dul,dulle,Book of the Duchess 900,data/riverside_cats/BD_riv.cat,And eke my spirites be so dulle,False,True,RIVERSIDE
softe,softe,Book of the Duchess 919,data/riverside_cats/BD_riv.cat,And which a goodly softe speche,False,False,RIVERSIDE
swete,swete,Book of the Duchess 926,data/riverside_cats/BD_riv.cat,So swete a sownynge facounde,True,False,RIVERSIDE
treu,trewe,Book of the Duchess 935,data/riverside_cats/BD_riv.cat,Was founde as trewe as any bond,True,False,RIVERSIDE
god,goode,Book of the Duchess 948,data/riverside_cats/BD_riv.cat,And goode faire White she het,False,False,RIVERSIDE
fair,faire,Book of the Duchess 948,data/riverside_cats/BD_riv.cat,And goode faire White she het,False,False,RIVERSIDE
dere,dere,Book of the Duchess 967,data/riverside_cats/BD_riv.cat,Ryght so ferde my lady dere,False,True,RIVERSIDE
muche,moche,Book of the Duchess 986,data/riverside_cats/BD_riv.cat,Had as moche debonairte,False,False,RIVERSIDE
fre,free,Book of the Duchess 1055,data/riverside_cats/BD_riv.cat,Have loved best my lady free,False,True,RIVERSIDE
treu,trewe,Book of the Duchess 1087,data/riverside_cats/BD_riv.cat,Algate she was as trewe as she,True,False,RIVERSIDE
smert,smerte,Book of the Duchess 1107,data/riverside_cats/BD_riv.cat,Were my sorwes never so smerte,False,True,RIVERSIDE
long,longe,Book of the Duchess 1148,data/riverside_cats/BD_riv.cat,Noght longe tyme leve hyt wel,False,False,RIVERSIDE
ofte,ofte,Book of the Duchess 1158,data/riverside_cats/BD_riv.cat,And ofte tyme I song hem loude,False,False,RIVERSIDE
muche,moche,Book of the Duchess 1197,data/riverside_cats/BD_riv.cat,So moche beaute trewely,False,False,RIVERSIDE
pure,pure,Book of the Duchess 1209,data/riverside_cats/BD_riv.cat,In my tale for pure fere,False,False,RIVERSIDE
pure,pure,Book of the Duchess 1212,data/riverside_cats/BD_riv.cat,Softe and quakynge for pure drede,False,False,RIVERSIDE
pale,pale,Book of the Duchess 1214,data/riverside_cats/BD_riv.cat,For ferde and myn hewe al pale,False,True,RIVERSIDE
pale,pale,Book of the Duchess 1215,data/riverside_cats/BD_riv.cat,Ful ofte I wex bothe pale and red,True,False,RIVERSIDE
swete,swete,Book of the Duchess 1225,data/riverside_cats/BD_riv.cat,That she wolde be my lady swete,False,True,RIVERSIDE
treu,trewe,Book of the Duchess 1227,data/riverside_cats/BD_riv.cat,Ever to be stedfast and trewe,False,True,RIVERSIDE
swete,swete,Book of the Duchess 1233,data/riverside_cats/BD_riv.cat,For evermore myn herte swete,False,True,RIVERSIDE
pure,pure,Book of the Duchess 1251,data/riverside_cats/BD_riv.cat,For pure fere but stal away,False,False,RIVERSIDE
treu,trewe,Book of the Duchess 1287,data/riverside_cats/BD_riv.cat,Therwyth she was alway so trewe,False,True,RIVERSIDE
neue,newe,Book of the Duchess 1288,data/riverside_cats/BD_riv.cat,Our joye was ever ylyche newe,False,True,RIVERSIDE
wroth,wrothe,Book of the Duchess 1294,data/riverside_cats/BD_riv.cat,Ylyche they were bothe glad and wrothe,False,True,RIVERSIDE
riche,ryche,Book of the Duchess 1319,data/riverside_cats/BD_riv.cat,Be Seynt Johan on a ryche hil,False,False,RIVERSIDE
dere,dere,Troilus and Criseyde; Book I 32,data/riverside_cats/TC1_riv.cat,And ek for me preieth to God so dere,False,True,RIVERSIDE
ouen,owne,Troilus and Criseyde; Book I 51,data/riverside_cats/TC1_riv.cat,As though I were hire owne brother dere,False,False,RIVERSIDE
dere,dere,Troilus and Criseyde; Book I 51,data/riverside_cats/TC1_riv.cat,As though I were hire owne brother dere,False,True,RIVERSIDE
large,large,Troilus and Criseyde; Book I 109,data/riverside_cats/TC1_riv.cat,In widewes habit large of samyt broun,True,False,RIVERSIDE
humble,humble,Troilus and Criseyde; Book I 124,data/riverside_cats/TC1_riv.cat,And she hym thonked with ful humble chere,False,False,RIVERSIDE
stille,stille,Troilus and Criseyde; Book I 126,data/riverside_cats/TC1_riv.cat,And took hire leve and hom and held hir stille,False,True,RIVERSIDE
yong,yonge,Troilus and Criseyde; Book I 130,data/riverside_cats/TC1_riv.cat,Kepte hir estat and both of yonge and olde,True,False,RIVERSIDE
olde,olde,Troilus and Criseyde; Book I 130,data/riverside_cats/TC1_riv.cat,Kepte hir estat and both of yonge and olde,False,True,RIVERSIDE
wroth,wrothe,Troilus and Criseyde; Book I 140,data/riverside_cats/TC1_riv.cat,Aftir hir course ay whil that thei were wrothe,False,True,RIVERSIDE
neue,newe,Troilus and Criseyde; Book I 157,data/riverside_cats/TC1_riv.cat,With newe grene of lusty Veer the pryme,False,False,RIVERSIDE
sote,swote,Troilus and Criseyde; Book I 158,data/riverside_cats/TC1_riv.cat,And swote smellen floures white and rede,False,False,RIVERSIDE
red,rede,Troilus and Criseyde; Book I 158,data/riverside_cats/TC1_riv.cat,And swote smellen floures white and rede,False,True,RIVERSIDE
simple,simple,Troilus and Criseyde; Book I 181,data/riverside_cats/TC1_riv.cat,Simple of atir and debonaire of chere,True,False,RIVERSIDE
blind,blynde,Troilus and Criseyde; Book I 202,data/riverside_cats/TC1_riv.cat,O veray fooles nyce and blynde be ye,False,False,RIVERSIDE
roughe,rowe,Troilus and Criseyde; Book I 206,data/riverside_cats/TC1_riv.cat,At which the God of Love gan loken rowe,False,True,RIVERSIDE
proud,proude,Troilus and Criseyde; Book I 225,data/riverside_cats/TC1_riv.cat,So ferde it by this fierse and proude knyght,False,False,RIVERSIDE
wise,wise,Troilus and Criseyde; Book I 233,data/riverside_cats/TC1_riv.cat,Ye wise proude and worthi folkes alle,False,False,RIVERSIDE
proud,proude,Troilus and Criseyde; Book I 233,data/riverside_cats/TC1_riv.cat,Ye wise proude and worthi folkes alle,True,False,RIVERSIDE
dep,depe,Troilus and Criseyde; Book I 298,data/riverside_cats/TC1_riv.cat,Of hir his fixe and depe impressioun,True,False,RIVERSIDE
bitter,bittre,Troilus and Criseyde; Book I 385,data/riverside_cats/TC1_riv.cat,Yelt bittre fruyt though swete seed be sowe,False,False,RIVERSIDE
swete,swete,Troilus and Criseyde; Book I 385,data/riverside_cats/TC1_riv.cat,Yelt bittre fruyt though swete seed be sowe,False,False,RIVERSIDE
wikke,wikke,Troilus and Criseyde; Book I 403,data/riverside_cats/TC1_riv.cat,If it be wikke a wonder thynketh me,True,False,RIVERSIDE
queinte,queynte,Troilus and Criseyde; Book I 411,data/riverside_cats/TC1_riv.cat,O quike deth O swete harm so queynte,False,True,RIVERSIDE
digne,digne,Troilus and Criseyde; Book I 429,data/riverside_cats/TC1_riv.cat,As in a place unto youre vertu digne,False,True,RIVERSIDE
humble,humble,Troilus and Criseyde; Book I 433,data/riverside_cats/TC1_riv.cat,Into hire hond and with ful humble chere,False,False,RIVERSIDE
dere,dere,Troilus and Criseyde; Book I 434,data/riverside_cats/TC1_riv.cat,Bicome hir man as to my lady dere,False,True,RIVERSIDE
dere,dere,Troilus and Criseyde; Book I 535,data/riverside_cats/TC1_riv.cat,O mercy dere herte and help me from,False,False,RIVERSIDE
lene,leene,Troilus and Criseyde; Book I 553,data/riverside_cats/TC1_riv.cat,Han now thus soone Grekes maad yow leene,False,True,RIVERSIDE
treu,trewe,Troilus and Criseyde; Book I 593,data/riverside_cats/TC1_riv.cat,I have and shal for trewe or fals report,True,False,RIVERSIDE
bar,bare,Troilus and Criseyde; Book I 662,data/riverside_cats/TC1_riv.cat,Yet to hymself his konnyng was ful bare,False,True,RIVERSIDE
long,longe,Troilus and Criseyde; Book I 718,data/riverside_cats/TC1_riv.cat,As I best kan gon sithen longe while,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book I 810,data/riverside_cats/TC1_riv.cat,What many a man hath love ful deere ybought,False,False,RIVERSIDE
grene,grene,Troilus and Criseyde; Book I 816,data/riverside_cats/TC1_riv.cat,Nay nay but evere in oon be fressh and grene,False,True,RIVERSIDE
long,longe,Troilus and Criseyde; Book I 832,data/riverside_cats/TC1_riv.cat,I be thi boote er that it be ful longe,False,True,RIVERSIDE
fre,free,Troilus and Criseyde; Book I 840,data/riverside_cats/TC1_riv.cat,For as hire list she pleyeth with free and bonde,True,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book I 877,data/riverside_cats/TC1_riv.cat,Lord he was glad and seyde Frend so deere,False,True,RIVERSIDE
blaunk,blaunche,Troilus and Criseyde; Book I 916,data/riverside_cats/TC1_riv.cat,And som thow seydest hadde a blaunche fevere,False,False,RIVERSIDE
ofte,ofte,Troilus and Criseyde; Book I 920,data/riverside_cats/TC1_riv.cat,And som han feyned ofte tyme and told,False,False,RIVERSIDE
thikke,thikke,Troilus and Criseyde; Book I 948,data/riverside_cats/TC1_riv.cat,Next the foule netle rough and thikke,False,True,RIVERSIDE
sote,swoote,Troilus and Criseyde; Book I 949,data/riverside_cats/TC1_riv.cat,The rose waxeth swoote and smothe and softe,True,False,RIVERSIDE
smothe,smothe,Troilus and Criseyde; Book I 949,data/riverside_cats/TC1_riv.cat,The rose waxeth swoote and smothe and softe,True,False,RIVERSIDE
softe,softe,Troilus and Criseyde; Book I 949,data/riverside_cats/TC1_riv.cat,The rose waxeth swoote and smothe and softe,False,True,RIVERSIDE
treu,trewe,Troilus and Criseyde; Book I 957,data/riverside_cats/TC1_riv.cat,Be diligent and trewe and ay wel hide,True,False,RIVERSIDE
fre,fre,Troilus and Criseyde; Book I 958,data/riverside_cats/TC1_riv.cat,Be lusty fre persevere in thy servyse,False,False,RIVERSIDE
digne,digne,Troilus and Criseyde; Book I 968,data/riverside_cats/TC1_riv.cat,In place digne unto thi worthinesse,True,False,RIVERSIDE
wise,wyse,Troilus and Criseyde; Book I 976,data/riverside_cats/TC1_riv.cat,For this have I herd seyd of wyse lered,False,False,RIVERSIDE
sobre,sobre,Troilus and Criseyde; Book I 1013,data/riverside_cats/TC1_riv.cat,With sobre chere although his herte pleyde,False,False,RIVERSIDE
fre,fre,Troilus and Criseyde; Book I 1080,data/riverside_cats/TC1_riv.cat,The gentilest and ek the mooste fre,False,True,RIVERSIDE
ded,dede,Troilus and Criseyde; Book I 1083,data/riverside_cats/TC1_riv.cat,Dede were his japes and his cruelte,False,False,RIVERSIDE
straunge,estraunge,Troilus and Criseyde; Book I 1084,data/riverside_cats/TC1_riv.cat,His heighe port and his manere estraunge,False,True,RIVERSIDE
ouen,owene,The Wife of Bath's Prologue 68,data/riverside_cats/WBPro_riv.cat,He putte it in oure owene juggement,False,False,RIVERSIDE
propre,propre,The Wife of Bath's Prologue 103,data/riverside_cats/WBPro_riv.cat,And everich hath of God a propre yifte,False,False,RIVERSIDE
wroth,wrothe,The Wife of Bath's Prologue 125,data/riverside_cats/WBPro_riv.cat,So that the clerkes be nat with me wrothe,False,True,RIVERSIDE
noble,noble,The Wife of Bath's Prologue 165,data/riverside_cats/WBPro_riv.cat,Ye been a noble prechour in this cas,False,False,RIVERSIDE
god,goode,The Wife of Bath's Prologue 196,data/riverside_cats/WBPro_riv.cat,As thre of hem were goode and two were badde,True,False,RIVERSIDE
badde,badde,The Wife of Bath's Prologue 196,data/riverside_cats/WBPro_riv.cat,As thre of hem were goode and two were badde,False,True,RIVERSIDE
fain,fawe,The Wife of Bath's Prologue 220,data/riverside_cats/WBPro_riv.cat,That ech of hem ful blisful was and fawe,False,True,RIVERSIDE
wise,wyse,The Wife of Bath's Prologue 229,data/riverside_cats/WBPro_riv.cat,I sey nat this by wyves that been wyse,False,True,RIVERSIDE
olde,olde,The Wife of Bath's Prologue 235,data/riverside_cats/WBPro_riv.cat,Sire olde kaynard is this thyn array,False,False,RIVERSIDE
olde,olde,The Wife of Bath's Prologue 242,data/riverside_cats/WBPro_riv.cat,Sire olde lecchour lat thy japes be,False,False,RIVERSIDE
povre,povre,The Wife of Bath's Prologue 249,data/riverside_cats/WBPro_riv.cat,To wedde a povre womman for costage,False,False,RIVERSIDE
riche,riche,The Wife of Bath's Prologue 250,data/riverside_cats/WBPro_riv.cat,And if that she be riche of heigh parage,True,False,RIVERSIDE
olde,olde,The Wife of Bath's Prologue 291,data/riverside_cats/WBPro_riv.cat,Til they be wedded olde dotard shrewe,False,False,RIVERSIDE
fair,faire,The Wife of Bath's Prologue 296,data/riverside_cats/WBPro_riv.cat,And clepe me faire dame in every place,False,False,RIVERSIDE
treu,trewe,The Wife of Bath's Prologue 320,data/riverside_cats/WBPro_riv.cat,I knowe yow for a trewe wyf dame Alys,False,False,RIVERSIDE
olde,olde,The Wife of Bath's Prologue 331,data/riverside_cats/WBPro_riv.cat,For certeyn olde dotard by youre leve,False,False,RIVERSIDE
wilde,wilde,The Wife of Bath's Prologue 373,data/riverside_cats/WBPro_riv.cat,Thou liknest it also to wilde fyr,False,False,RIVERSIDE
swete,sweete,The Wife of Bath's Prologue 385,data/riverside_cats/WBPro_riv.cat,Ful giltelees by Goddes sweete pyne,False,False,RIVERSIDE
god,goode,The Wife of Bath's Prologue 431,data/riverside_cats/WBPro_riv.cat,Thanne wolde I seye Goode lief taak keep,False,False,RIVERSIDE
mek,meke,The Wife of Bath's Prologue 434,data/riverside_cats/WBPro_riv.cat,Ye sholde been al pacient and meke,False,True,RIVERSIDE
swete,sweete,The Wife of Bath's Prologue 435,data/riverside_cats/WBPro_riv.cat,And han a sweete spiced conscience,False,False,RIVERSIDE
ouen,owene,The Wife of Bath's Prologue 449,data/riverside_cats/WBPro_riv.cat,But I wol kepe it for youre owene tooth,False,False,RIVERSIDE
swete,sweete,The Wife of Bath's Prologue 459,data/riverside_cats/WBPro_riv.cat,Whan I had dronke a draughte of sweete wyn,False,False,RIVERSIDE
queinte,queynte,The Wife of Bath's Prologue 516,data/riverside_cats/WBPro_riv.cat,In this matere a queynte fantasye,False,False,RIVERSIDE
dere,deere,The Wife of Bath's Prologue 522,data/riverside_cats/WBPro_riv.cat,Greet prees at market maketh deere ware,False,False,RIVERSIDE
clene,clene,The Wife of Bath's Prologue 598,data/riverside_cats/WBPro_riv.cat,Of legges and of feet so clene and faire,True,False,RIVERSIDE
fair,faire,The Wife of Bath's Prologue 598,data/riverside_cats/WBPro_riv.cat,Of legges and of feet so clene and faire,False,True,RIVERSIDE
fair,faire,The Wife of Bath's Prologue 606,data/riverside_cats/WBPro_riv.cat,And faire and riche and yong and wel bigon,True,False,RIVERSIDE
riche,riche,The Wife of Bath's Prologue 606,data/riverside_cats/WBPro_riv.cat,And faire and riche and yong and wel bigon,True,False,RIVERSIDE
prive,privee,The Wife of Bath's Prologue 620,data/riverside_cats/WBPro_riv.cat,And also in another privee place,False,False,RIVERSIDE
povre,poore,The Wife of Bath's Prologue 626,data/riverside_cats/WBPro_riv.cat,How poore he was ne eek of what degree,False,False,RIVERSIDE
hende,hende,The Wife of Bath's Prologue 628,data/riverside_cats/WBPro_riv.cat,This joly clerk Jankyn that was so hende,False,True,RIVERSIDE
olde,olde,The Wife of Bath's Prologue 642,data/riverside_cats/WBPro_riv.cat,And me of olde Romayn geestes teche,False,False,RIVERSIDE
swete,swete,The Wife of Bath's Prologue 734,data/riverside_cats/WBPro_riv.cat,For shrewednesse hym thoughte the tale swete,False,True,RIVERSIDE
late,late,The Wife of Bath's Prologue 750,data/riverside_cats/WBPro_riv.cat,Lyvia hir housbonde on an even late,False,True,RIVERSIDE
fals,false,The Wife of Bath's Prologue 800,data/riverside_cats/WBPro_riv.cat,O hastow slayn me false theef I seyde,False,False,RIVERSIDE
dere,deere,The Wife of Bath's Prologue 804,data/riverside_cats/WBPro_riv.cat,And seyde Deere suster Alisoun,False,False,RIVERSIDE
treu,trewe,The Wife of Bath's Prologue 819,data/riverside_cats/WBPro_riv.cat,And that he seyde Myn owene trewe wyf,False,False,RIVERSIDE
kinde,kynde,The Wife of Bath's Prologue 823,data/riverside_cats/WBPro_riv.cat,God helpe me so I was to hym as kynde,False,True,RIVERSIDE
treu,trewe,The Wife of Bath's Prologue 825,data/riverside_cats/WBPro_riv.cat,And also trewe and so was he to me,True,False,RIVERSIDE
dere,deere,The Wife of Bath's Prologue 827,data/riverside_cats/WBPro_riv.cat,So blesse his soule for his mercy deere,False,True,RIVERSIDE
noble,noble,The Reeve's Tale 3942,data/riverside_cats/RvT_riv.cat,A wyf he hadde ycomen of noble kyn,False,False,RIVERSIDE
digne,digne,The Reeve's Tale 3964,data/riverside_cats/RvT_riv.cat,She was as digne as water in a dich,True,False,RIVERSIDE
propre,propre,The Reeve's Tale 3972,data/riverside_cats/RvT_riv.cat,In cradel it lay and was a propre page,False,False,RIVERSIDE
thikke,thikke,The Reeve's Tale 3973,data/riverside_cats/RvT_riv.cat,This wenche thikke and wel ygrowen was,True,False,RIVERSIDE
heigh,hye,The Reeve's Tale 3975,data/riverside_cats/RvT_riv.cat,With buttokes brode and brestes rounde and hye,False,True,RIVERSIDE
straunge,straunge,The Reeve's Tale 3980,data/riverside_cats/RvT_riv.cat,And straunge he made it of hir mariage,False,False,RIVERSIDE
yong,yonge,The Reeve's Tale 4002,data/riverside_cats/RvT_riv.cat,Thanne were ther yonge povre scolers two,False,False,RIVERSIDE
ille,ille,The Reeve's Tale 4045,data/riverside_cats/RvT_riv.cat,I is as ille a millere as ar ye,True,False,RIVERSIDE
dere,deere,The Reeve's Tale 4131,data/riverside_cats/RvT_riv.cat,But specially I pray thee hooste deere,False,True,RIVERSIDE
pale,pale,The Reeve's Tale 4150,data/riverside_cats/RvT_riv.cat,Ful pale he was for dronken and nat reed,False,False,RIVERSIDE
wilde,wilde,The Reeve's Tale 4172,data/riverside_cats/RvT_riv.cat,A wilde fyr upon thair bodyes falle,False,False,RIVERSIDE
swete,sweete,The Reeve's Tale 4236,data/riverside_cats/RvT_riv.cat,And seyde Fare weel Malyne sweete wight,False,False,RIVERSIDE
dere,deere,The Reeve's Tale 4240,data/riverside_cats/RvT_riv.cat,Now deere lemman quod she go far weel,False,False,RIVERSIDE
god,goode,The Reeve's Tale 4247,data/riverside_cats/RvT_riv.cat,And goode lemman God thee save and kepe,False,False,RIVERSIDE
noble,noble,The Reeve's Tale 4263,data/riverside_cats/RvT_riv.cat,For Cristes saule and heer a noble game,False,False,RIVERSIDE
fals,false,The Reeve's Tale 4268,data/riverside_cats/RvT_riv.cat,Ye false harlot quod the millere hast,False,False,RIVERSIDE
fals,false,The Reeve's Tale 4269,data/riverside_cats/RvT_riv.cat,A false traitour False clerk quod he,False,False,RIVERSIDE
lite,lite,The Reeve's Tale 4283,data/riverside_cats/RvT_riv.cat,For she was falle aslepe a lite wight,False,False,RIVERSIDE
smal,smale,The Reeve's Tale 4323,data/riverside_cats/RvT_riv.cat,Save al this compaignye grete and smale,False,True,RIVERSIDE
riche,riche,The Knight's Tale 864,data/riverside_cats/KnT_riv.cat,Ful many a riche contree hadde he wonne,False,False,RIVERSIDE
large,large,The Knight's Tale 886,data/riverside_cats/KnT_riv.cat,I have God woot a large feeld to ere,False,False,RIVERSIDE
weik,wayke,The Knight's Tale 887,data/riverside_cats/KnT_riv.cat,And wayke been the oxen in my plough,False,False,RIVERSIDE
treu,trewe,The Knight's Tale 959,data/riverside_cats/KnT_riv.cat,And swoor his ooth as he was trewe knyght,False,False,RIVERSIDE
shene,sheene,The Knight's Tale 972,data/riverside_cats/KnT_riv.cat,And Emelye hir yonge suster sheene,False,True,RIVERSIDE
large,large,The Knight's Tale 976,data/riverside_cats/KnT_riv.cat,So shyneth in his white baner large,False,True,RIVERSIDE
riche,riche,The Knight's Tale 979,data/riverside_cats/KnT_riv.cat,Of gold ful riche in which ther was ybete,True,False,RIVERSIDE
long,longe,The Knight's Tale 994,data/riverside_cats/KnT_riv.cat,But it were al to longe for to devyse,False,False,RIVERSIDE
quik,quyke,The Knight's Tale 1015,data/riverside_cats/KnT_riv.cat,Nat fully quyke ne fully dede they were,False,False,RIVERSIDE
